filepath,label,language,speaker,source,tool,condition,split,utt_id,score
${DATA_ROOT}/clips/876898_RyQSvr4r4iAMTYXq_0004.wav,bonafide,hi-en,876898,mucs2021,none,clean,eval,876898_RyQSvr4r4iAMTYXq_0004,0.1490771770477295
${DATA_ROOT}/clips/322882_XTscbPr78nzuHhuu_0006.wav,bonafide,hi-en,322882,mucs2021,none,clean,eval,322882_XTscbPr78nzuHhuu_0006,0.0007516586920246482
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0009.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0009,0.03369759023189545
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0009.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0009,0.07867555320262909
${DATA_ROOT}/clips/322882_XTscbPr78nzuHhuu_0007.wav,bonafide,hi-en,322882,mucs2021,none,clean,eval,322882_XTscbPr78nzuHhuu_0007,0.0013402655022218823
${DATA_ROOT}/clips/912184_V11NDc0lxudGbWQU_0006.wav,bonafide,hi-en,912184,mucs2021,none,clean,eval,912184_V11NDc0lxudGbWQU_0006,0.07553619891405106
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0006.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0006,0.0007339934818446636
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0010.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0010,0.0007962612435221672
${DATA_ROOT}/clips/903756_K3X6AGezGWAoDe1q_0006.wav,bonafide,hi-en,903756,mucs2021,none,clean,eval,903756_K3X6AGezGWAoDe1q_0006,0.0006996178417466581
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0010.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0010,0.000761314993724227
${DATA_ROOT}/clips/413057_aKSsdMqkPfUWyYeS_0004.wav,bonafide,hi-en,413057,mucs2021,none,clean,eval,413057_aKSsdMqkPfUWyYeS_0004,0.8956340551376343
${DATA_ROOT}/clips/987461_LSRBJiHdUoHm4BTI_0002.wav,bonafide,hi-en,987461,mucs2021,none,clean,eval,987461_LSRBJiHdUoHm4BTI_0002,0.0007237734971567988
${DATA_ROOT}/clips/876898_RyQSvr4r4iAMTYXq_0005.wav,bonafide,hi-en,876898,mucs2021,none,clean,eval,876898_RyQSvr4r4iAMTYXq_0005,0.1772495061159134
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0007.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0007,0.0007409460376948118
${DATA_ROOT}/clips/912184_V11NDc0lxudGbWQU_0007.wav,bonafide,hi-en,912184,mucs2021,none,clean,eval,912184_V11NDc0lxudGbWQU_0007,0.6129894852638245
${DATA_ROOT}/clips/903756_K3X6AGezGWAoDe1q_0007.wav,bonafide,hi-en,903756,mucs2021,none,clean,eval,903756_K3X6AGezGWAoDe1q_0007,0.0008636176935397089
${DATA_ROOT}/clips/142970_DP5j8CLDeL6HHHSX_0008.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval,142970_DP5j8CLDeL6HHHSX_0008,0.0012688967399299145
${DATA_ROOT}/clips/142970_DP5j8CLDeL6HHHSX_0009.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval,142970_DP5j8CLDeL6HHHSX_0009,0.8876679539680481
${DATA_ROOT}/clips/186783_LFpbaXkb8HuQ6DnF_0006.wav,bonafide,hi-en,186783,mucs2021,none,clean,eval,186783_LFpbaXkb8HuQ6DnF_0006,0.0007292148075066507
${DATA_ROOT}/clips/996368_n4ACC4gnqW0IM1wW_0006.wav,bonafide,hi-en,996368,mucs2021,none,clean,eval,996368_n4ACC4gnqW0IM1wW_0006,0.004856212064623833
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0013.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0013,0.0006872660014778376
${DATA_ROOT}/clips/205240_F4KjmwYhWvnpSE0m_0003.wav,bonafide,hi-en,205240,mucs2021,none,clean,eval,205240_F4KjmwYhWvnpSE0m_0003,0.07302580773830414
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0011.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0011,0.0012853360967710614
${DATA_ROOT}/clips/975912_1eNS3GaW1oHHurL4_0004.wav,bonafide,hi-en,975912,mucs2021,none,clean,eval,975912_1eNS3GaW1oHHurL4_0004,0.0006978808087296784
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0012.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0012,0.0008807501289993525
${DATA_ROOT}/clips/850754_wOTMMvC3WQ5YQRAF_0005.wav,bonafide,hi-en,850754,mucs2021,none,clean,eval,850754_wOTMMvC3WQ5YQRAF_0005,0.0008585492032580078
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0008.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0008,0.0007122471579350531
${DATA_ROOT}/clips/539226_vZGSoJPH1tbvsyCa_0001.wav,bonafide,hi-en,539226,mucs2021,none,clean,eval,539226_vZGSoJPH1tbvsyCa_0001,0.0007061312790028751
${DATA_ROOT}/clips/541304_cyhxRWI0LoKYZvcw_0006.wav,bonafide,hi-en,541304,mucs2021,none,clean,eval,541304_cyhxRWI0LoKYZvcw_0006,0.9636676907539368
${DATA_ROOT}/clips/870582_crdH0AI5aH25bEXe_0004.wav,bonafide,hi-en,870582,mucs2021,none,clean,eval,870582_crdH0AI5aH25bEXe_0004,0.08551561832427979
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0011.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0011,0.002070266054943204
${DATA_ROOT}/clips/541304_cyhxRWI0LoKYZvcw_0007.wav,bonafide,hi-en,541304,mucs2021,none,clean,eval,541304_cyhxRWI0LoKYZvcw_0007,0.0007032647263258696
${DATA_ROOT}/clips/996368_n4ACC4gnqW0IM1wW_0007.wav,bonafide,hi-en,996368,mucs2021,none,clean,eval,996368_n4ACC4gnqW0IM1wW_0007,0.004184047691524029
${DATA_ROOT}/clips/186783_LFpbaXkb8HuQ6DnF_0007.wav,bonafide,hi-en,186783,mucs2021,none,clean,eval,186783_LFpbaXkb8HuQ6DnF_0007,0.0006948033114895225
${DATA_ROOT}/clips/142970_DP5j8CLDeL6HHHSX_0010.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval,142970_DP5j8CLDeL6HHHSX_0010,0.6971623301506042
${DATA_ROOT}/clips/539226_vZGSoJPH1tbvsyCa_0002.wav,bonafide,hi-en,539226,mucs2021,none,clean,eval,539226_vZGSoJPH1tbvsyCa_0002,0.0006928903167136014
${DATA_ROOT}/clips/903756_K3X6AGezGWAoDe1q_0008.wav,bonafide,hi-en,903756,mucs2021,none,clean,eval,903756_K3X6AGezGWAoDe1q_0008,0.0007257339893840253
${DATA_ROOT}/clips/539226_vZGSoJPH1tbvsyCa_0003.wav,bonafide,hi-en,539226,mucs2021,none,clean,eval,539226_vZGSoJPH1tbvsyCa_0003,0.0007219771505333483
${DATA_ROOT}/clips/142970_DP5j8CLDeL6HHHSX_0011.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval,142970_DP5j8CLDeL6HHHSX_0011,0.0007012519054114819
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0013.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0013,0.0009907116182148457
${DATA_ROOT}/clips/413057_aKSsdMqkPfUWyYeS_0005.wav,bonafide,hi-en,413057,mucs2021,none,clean,eval,413057_aKSsdMqkPfUWyYeS_0005,0.1535782366991043
${DATA_ROOT}/clips/541304_cyhxRWI0LoKYZvcw_0008.wav,bonafide,hi-en,541304,mucs2021,none,clean,eval,541304_cyhxRWI0LoKYZvcw_0008,0.002747507067397237
${DATA_ROOT}/clips/876898_RyQSvr4r4iAMTYXq_0006.wav,bonafide,hi-en,876898,mucs2021,none,clean,eval,876898_RyQSvr4r4iAMTYXq_0006,0.01977667026221752
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0014.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0014,0.0006932119722478092
${DATA_ROOT}/clips/541304_cyhxRWI0LoKYZvcw_0009.wav,bonafide,hi-en,541304,mucs2021,none,clean,eval,541304_cyhxRWI0LoKYZvcw_0009,0.23773762583732605
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0014.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0014,0.0034174234606325626
${DATA_ROOT}/clips/413057_aKSsdMqkPfUWyYeS_0006.wav,bonafide,hi-en,413057,mucs2021,none,clean,eval,413057_aKSsdMqkPfUWyYeS_0006,0.0006849043420515954
${DATA_ROOT}/clips/996368_n4ACC4gnqW0IM1wW_0008.wav,bonafide,hi-en,996368,mucs2021,none,clean,eval,996368_n4ACC4gnqW0IM1wW_0008,0.02630782127380371
${DATA_ROOT}/clips/850754_wOTMMvC3WQ5YQRAF_0006.wav,bonafide,hi-en,850754,mucs2021,none,clean,eval,850754_wOTMMvC3WQ5YQRAF_0006,0.0071056196466088295
${DATA_ROOT}/clips/413057_aKSsdMqkPfUWyYeS_0007.wav,bonafide,hi-en,413057,mucs2021,none,clean,eval,413057_aKSsdMqkPfUWyYeS_0007,0.003019251162186265
${DATA_ROOT}/clips/541304_cyhxRWI0LoKYZvcw_0010.wav,bonafide,hi-en,541304,mucs2021,none,clean,eval,541304_cyhxRWI0LoKYZvcw_0010,0.0008333994774147868
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0015.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0015,0.0006876598345115781
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0012.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0012,0.013132773339748383
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0015.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0015,0.0009895769180729985
${DATA_ROOT}/clips/975912_1eNS3GaW1oHHurL4_0005.wav,bonafide,hi-en,975912,mucs2021,none,clean,eval,975912_1eNS3GaW1oHHurL4_0005,0.0008211698732338846
${DATA_ROOT}/clips/912184_V11NDc0lxudGbWQU_0008.wav,bonafide,hi-en,912184,mucs2021,none,clean,eval,912184_V11NDc0lxudGbWQU_0008,0.0007699061534367502
${DATA_ROOT}/clips/584991_1ijxO93RTIJh2Rzv_0008.wav,bonafide,hi-en,584991,mucs2021,none,clean,eval,584991_1ijxO93RTIJh2Rzv_0008,0.0007008413667790592
${DATA_ROOT}/clips/322882_XTscbPr78nzuHhuu_0008.wav,bonafide,hi-en,322882,mucs2021,none,clean,eval,322882_XTscbPr78nzuHhuu_0008,0.000710840686224401
${DATA_ROOT}/clips/539226_vZGSoJPH1tbvsyCa_0004.wav,bonafide,hi-en,539226,mucs2021,none,clean,eval,539226_vZGSoJPH1tbvsyCa_0004,0.000746102596167475
${DATA_ROOT}/clips/322882_XTscbPr78nzuHhuu_0009.wav,bonafide,hi-en,322882,mucs2021,none,clean,eval,322882_XTscbPr78nzuHhuu_0009,0.0006770552136003971
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0016.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0016,0.0007243089494295418
${DATA_ROOT}/clips/634568_jCgweujQVV5haVF1_0003.wav,bonafide,hi-en,634568,mucs2021,none,clean,eval,634568_jCgweujQVV5haVF1_0003,0.0007337791030295193
${DATA_ROOT}/clips/541304_cyhxRWI0LoKYZvcw_0011.wav,bonafide,hi-en,541304,mucs2021,none,clean,eval,541304_cyhxRWI0LoKYZvcw_0011,0.0006937512080185115
${DATA_ROOT}/clips/541304_cyhxRWI0LoKYZvcw_0012.wav,bonafide,hi-en,541304,mucs2021,none,clean,eval,541304_cyhxRWI0LoKYZvcw_0012,0.0025354826357215643
${DATA_ROOT}/clips/186783_LFpbaXkb8HuQ6DnF_0008.wav,bonafide,hi-en,186783,mucs2021,none,clean,eval,186783_LFpbaXkb8HuQ6DnF_0008,0.002690501045435667
${DATA_ROOT}/clips/322882_XTscbPr78nzuHhuu_0010.wav,bonafide,hi-en,322882,mucs2021,none,clean,eval,322882_XTscbPr78nzuHhuu_0010,0.0006552159902639687
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0017.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0017,0.001129024545662105
${DATA_ROOT}/clips/903756_K3X6AGezGWAoDe1q_0009.wav,bonafide,hi-en,903756,mucs2021,none,clean,eval,903756_K3X6AGezGWAoDe1q_0009,0.0006800839328207076
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0016.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0016,0.44350695610046387
${DATA_ROOT}/clips/541304_cyhxRWI0LoKYZvcw_0013.wav,bonafide,hi-en,541304,mucs2021,none,clean,eval,541304_cyhxRWI0LoKYZvcw_0013,0.27140647172927856
${DATA_ROOT}/clips/142970_DP5j8CLDeL6HHHSX_0012.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval,142970_DP5j8CLDeL6HHHSX_0012,0.002316534286364913
${DATA_ROOT}/clips/850754_wOTMMvC3WQ5YQRAF_0007.wav,bonafide,hi-en,850754,mucs2021,none,clean,eval,850754_wOTMMvC3WQ5YQRAF_0007,0.0008618826977908611
${DATA_ROOT}/clips/705494_fZcxLszRnIHxmVQp_0008.wav,bonafide,hi-en,705494,mucs2021,none,clean,eval,705494_fZcxLszRnIHxmVQp_0008,0.0007048803963698447
${DATA_ROOT}/clips/186783_LFpbaXkb8HuQ6DnF_0009.wav,bonafide,hi-en,186783,mucs2021,none,clean,eval,186783_LFpbaXkb8HuQ6DnF_0009,0.2734372913837433
${DATA_ROOT}/clips/893273_8xh3ZKpPy5YhAnKX_0005.wav,bonafide,hi-en,893273,mucs2021,none,clean,eval,893273_8xh3ZKpPy5YhAnKX_0005,0.0007618425879627466
${DATA_ROOT}/clips/903756_K3X6AGezGWAoDe1q_0010.wav,bonafide,hi-en,903756,mucs2021,none,clean,eval,903756_K3X6AGezGWAoDe1q_0010,0.0910593792796135
${DATA_ROOT}/clips/322882_XTscbPr78nzuHhuu_0011.wav,bonafide,hi-en,322882,mucs2021,none,clean,eval,322882_XTscbPr78nzuHhuu_0011,0.000766665383707732
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0018.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0018,0.0007330847438424826
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0013.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0013,0.0017527645686641335
${DATA_ROOT}/clips/797767_TRInoJRJxAX3qv5C_0003.wav,bonafide,hi-en,797767,mucs2021,none,clean,eval,797767_TRInoJRJxAX3qv5C_0003,0.0007012595888227224
${DATA_ROOT}/clips/903756_K3X6AGezGWAoDe1q_0011.wav,bonafide,hi-en,903756,mucs2021,none,clean,eval,903756_K3X6AGezGWAoDe1q_0011,0.0007120047812350094
${DATA_ROOT}/clips/584991_1ijxO93RTIJh2Rzv_0009.wav,bonafide,hi-en,584991,mucs2021,none,clean,eval,584991_1ijxO93RTIJh2Rzv_0009,0.0007291951333172619
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0017.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0017,0.24207013845443726
${DATA_ROOT}/clips/584991_1ijxO93RTIJh2Rzv_0010.wav,bonafide,hi-en,584991,mucs2021,none,clean,eval,584991_1ijxO93RTIJh2Rzv_0010,0.006645709741860628
${DATA_ROOT}/clips/142970_DP5j8CLDeL6HHHSX_0013.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval,142970_DP5j8CLDeL6HHHSX_0013,0.694258451461792
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0018.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0018,0.007758311927318573
${DATA_ROOT}/clips/142970_DP5j8CLDeL6HHHSX_0014.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval,142970_DP5j8CLDeL6HHHSX_0014,0.9953733086585999
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0019.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0019,0.025360412895679474
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0009.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0009,0.00537276454269886
${DATA_ROOT}/clips/797767_TRInoJRJxAX3qv5C_0004.wav,bonafide,hi-en,797767,mucs2021,none,clean,eval,797767_TRInoJRJxAX3qv5C_0004,0.0006949072703719139
${DATA_ROOT}/clips/539354_C3MtnFEDrRkWHSvJ_0006.wav,bonafide,hi-en,539354,mucs2021,none,clean,eval,539354_C3MtnFEDrRkWHSvJ_0006,0.010352013632655144
${DATA_ROOT}/clips/142970_DP5j8CLDeL6HHHSX_0015.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval,142970_DP5j8CLDeL6HHHSX_0015,0.006306495517492294
${DATA_ROOT}/clips/797767_TRInoJRJxAX3qv5C_0005.wav,bonafide,hi-en,797767,mucs2021,none,clean,eval,797767_TRInoJRJxAX3qv5C_0005,0.027619412168860435
${DATA_ROOT}/clips/876898_RyQSvr4r4iAMTYXq_0007.wav,bonafide,hi-en,876898,mucs2021,none,clean,eval,876898_RyQSvr4r4iAMTYXq_0007,0.0018426865572109818
${DATA_ROOT}/clips/205240_F4KjmwYhWvnpSE0m_0004.wav,bonafide,hi-en,205240,mucs2021,none,clean,eval,205240_F4KjmwYhWvnpSE0m_0004,0.0023683211766183376
${DATA_ROOT}/clips/322882_XTscbPr78nzuHhuu_0012.wav,bonafide,hi-en,322882,mucs2021,none,clean,eval,322882_XTscbPr78nzuHhuu_0012,0.0007172651821747422
${DATA_ROOT}/clips/975912_1eNS3GaW1oHHurL4_0006.wav,bonafide,hi-en,975912,mucs2021,none,clean,eval,975912_1eNS3GaW1oHHurL4_0006,0.6953819394111633
${DATA_ROOT}/clips/539226_vZGSoJPH1tbvsyCa_0005.wav,bonafide,hi-en,539226,mucs2021,none,clean,eval,539226_vZGSoJPH1tbvsyCa_0005,0.0007234659278765321
${DATA_ROOT}/clips/541304_cyhxRWI0LoKYZvcw_0014.wav,bonafide,hi-en,541304,mucs2021,none,clean,eval,541304_cyhxRWI0LoKYZvcw_0014,0.3314231038093567
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0010.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0010,0.0006871864316053689
${DATA_ROOT}/clips/975912_1eNS3GaW1oHHurL4_0007.wav,bonafide,hi-en,975912,mucs2021,none,clean,eval,975912_1eNS3GaW1oHHurL4_0007,0.0009104359778575599
${DATA_ROOT}/clips/539354_C3MtnFEDrRkWHSvJ_0007.wav,bonafide,hi-en,539354,mucs2021,none,clean,eval,539354_C3MtnFEDrRkWHSvJ_0007,0.08224540948867798
${DATA_ROOT}/clips/539354_C3MtnFEDrRkWHSvJ_0008.wav,bonafide,hi-en,539354,mucs2021,none,clean,eval,539354_C3MtnFEDrRkWHSvJ_0008,0.6385564804077148
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0020.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0020,0.0006761307595297694
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0014.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0014,0.0007533273892477155
${DATA_ROOT}/clips/996368_n4ACC4gnqW0IM1wW_0009.wav,bonafide,hi-en,996368,mucs2021,none,clean,eval,996368_n4ACC4gnqW0IM1wW_0009,0.08058886975049973
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0019.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0019,0.0007212837226688862
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0015.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0015,0.0007202001288533211
${DATA_ROOT}/clips/876898_RyQSvr4r4iAMTYXq_0008.wav,bonafide,hi-en,876898,mucs2021,none,clean,eval,876898_RyQSvr4r4iAMTYXq_0008,0.02189123071730137
${DATA_ROOT}/clips/797767_TRInoJRJxAX3qv5C_0006.wav,bonafide,hi-en,797767,mucs2021,none,clean,eval,797767_TRInoJRJxAX3qv5C_0006,0.0006670659058727324
${DATA_ROOT}/clips/186783_LFpbaXkb8HuQ6DnF_0010.wav,bonafide,hi-en,186783,mucs2021,none,clean,eval,186783_LFpbaXkb8HuQ6DnF_0010,0.0006986403604969382
${DATA_ROOT}/clips/541304_cyhxRWI0LoKYZvcw_0015.wav,bonafide,hi-en,541304,mucs2021,none,clean,eval,541304_cyhxRWI0LoKYZvcw_0015,0.000674984825309366
${DATA_ROOT}/clips/893273_8xh3ZKpPy5YhAnKX_0006.wav,bonafide,hi-en,893273,mucs2021,none,clean,eval,893273_8xh3ZKpPy5YhAnKX_0006,0.0007573777693323791
${DATA_ROOT}/clips/584991_1ijxO93RTIJh2Rzv_0011.wav,bonafide,hi-en,584991,mucs2021,none,clean,eval,584991_1ijxO93RTIJh2Rzv_0011,0.0021076109260320663
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0021.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0021,0.0007276619435288012
${DATA_ROOT}/clips/876898_RyQSvr4r4iAMTYXq_0009.wav,bonafide,hi-en,876898,mucs2021,none,clean,eval,876898_RyQSvr4r4iAMTYXq_0009,0.02319309115409851
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0022.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0022,0.000701474491506815
${DATA_ROOT}/clips/987461_LSRBJiHdUoHm4BTI_0003.wav,bonafide,hi-en,987461,mucs2021,none,clean,eval,987461_LSRBJiHdUoHm4BTI_0003,0.0006940001621842384
${DATA_ROOT}/clips/850754_wOTMMvC3WQ5YQRAF_0008.wav,bonafide,hi-en,850754,mucs2021,none,clean,eval,850754_wOTMMvC3WQ5YQRAF_0008,0.9855986833572388
${DATA_ROOT}/clips/996368_n4ACC4gnqW0IM1wW_0010.wav,bonafide,hi-en,996368,mucs2021,none,clean,eval,996368_n4ACC4gnqW0IM1wW_0010,0.0007237066165544093
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0011.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0011,0.0010967003181576729
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0023.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0023,0.039852071553468704
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0012.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0012,0.0007103599491529167
${DATA_ROOT}/clips/634568_jCgweujQVV5haVF1_0004.wav,bonafide,hi-en,634568,mucs2021,none,clean,eval,634568_jCgweujQVV5haVF1_0004,0.017736855894327164
${DATA_ROOT}/clips/142970_DP5j8CLDeL6HHHSX_0016.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval,142970_DP5j8CLDeL6HHHSX_0016,0.0007374334381893277
${DATA_ROOT}/clips/876898_RyQSvr4r4iAMTYXq_0010.wav,bonafide,hi-en,876898,mucs2021,none,clean,eval,876898_RyQSvr4r4iAMTYXq_0010,0.0009410621714778244
${DATA_ROOT}/clips/413057_aKSsdMqkPfUWyYeS_0008.wav,bonafide,hi-en,413057,mucs2021,none,clean,eval,413057_aKSsdMqkPfUWyYeS_0008,0.0008034433121792972
${DATA_ROOT}/clips/413057_aKSsdMqkPfUWyYeS_0009.wav,bonafide,hi-en,413057,mucs2021,none,clean,eval,413057_aKSsdMqkPfUWyYeS_0009,0.21588639914989471
${DATA_ROOT}/clips/541304_cyhxRWI0LoKYZvcw_0016.wav,bonafide,hi-en,541304,mucs2021,none,clean,eval,541304_cyhxRWI0LoKYZvcw_0016,0.9484632015228271
${DATA_ROOT}/clips/797767_TRInoJRJxAX3qv5C_0007.wav,bonafide,hi-en,797767,mucs2021,none,clean,eval,797767_TRInoJRJxAX3qv5C_0007,0.0037580945063382387
${DATA_ROOT}/clips/870582_crdH0AI5aH25bEXe_0005.wav,bonafide,hi-en,870582,mucs2021,none,clean,eval,870582_crdH0AI5aH25bEXe_0005,0.000817143707536161
${DATA_ROOT}/clips/186783_LFpbaXkb8HuQ6DnF_0011.wav,bonafide,hi-en,186783,mucs2021,none,clean,eval,186783_LFpbaXkb8HuQ6DnF_0011,0.0006982946069911122
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0013.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0013,0.0007291509537026286
${DATA_ROOT}/clips/205240_F4KjmwYhWvnpSE0m_0005.wav,bonafide,hi-en,205240,mucs2021,none,clean,eval,205240_F4KjmwYhWvnpSE0m_0005,0.0030895054806023836
${DATA_ROOT}/clips/893273_8xh3ZKpPy5YhAnKX_0007.wav,bonafide,hi-en,893273,mucs2021,none,clean,eval,893273_8xh3ZKpPy5YhAnKX_0007,0.0007238276884891093
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0016.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0016,0.0007507439004257321
${DATA_ROOT}/clips/987461_LSRBJiHdUoHm4BTI_0004.wav,bonafide,hi-en,987461,mucs2021,none,clean,eval,987461_LSRBJiHdUoHm4BTI_0004,0.0007020469638518989
${DATA_ROOT}/clips/186783_LFpbaXkb8HuQ6DnF_0012.wav,bonafide,hi-en,186783,mucs2021,none,clean,eval,186783_LFpbaXkb8HuQ6DnF_0012,0.0006874690880067647
${DATA_ROOT}/clips/413057_aKSsdMqkPfUWyYeS_0010.wav,bonafide,hi-en,413057,mucs2021,none,clean,eval,413057_aKSsdMqkPfUWyYeS_0010,0.0007120618829503655
${DATA_ROOT}/clips/584991_1ijxO93RTIJh2Rzv_0012.wav,bonafide,hi-en,584991,mucs2021,none,clean,eval,584991_1ijxO93RTIJh2Rzv_0012,0.0007704228046350181
${DATA_ROOT}/clips/705494_fZcxLszRnIHxmVQp_0009.wav,bonafide,hi-en,705494,mucs2021,none,clean,eval,705494_fZcxLszRnIHxmVQp_0009,0.10221768915653229
