filepath,label,language,speaker,source,tool,condition,split,utt_id
${DATA_ROOT}/clips/903756_K3X6AGezGWAoDe1q_0007.wav,bonafide,hi-en,903756,mucs2021,none,clean,eval,903756_K3X6AGezGWAoDe1q_0007
${DATA_ROOT}/clips/142970_DP5j8CLDeL6HHHSX_0008.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval,142970_DP5j8CLDeL6HHHSX_0008
${DATA_ROOT}/clips/142970_DP5j8CLDeL6HHHSX_0009.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval,142970_DP5j8CLDeL6HHHSX_0009
${DATA_ROOT}/clips/186783_LFpbaXkb8HuQ6DnF_0006.wav,bonafide,hi-en,186783,mucs2021,none,clean,eval,186783_LFpbaXkb8HuQ6DnF_0006
${DATA_ROOT}/clips/996368_n4ACC4gnqW0IM1wW_0006.wav,bonafide,hi-en,996368,mucs2021,none,clean,eval,996368_n4ACC4gnqW0IM1wW_0006
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0013.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0013
${DATA_ROOT}/clips/205240_F4KjmwYhWvnpSE0m_0003.wav,bonafide,hi-en,205240,mucs2021,none,clean,eval,205240_F4KjmwYhWvnpSE0m_0003
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0011.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0011
${DATA_ROOT}/clips/975912_1eNS3GaW1oHHurL4_0004.wav,bonafide,hi-en,975912,mucs2021,none,clean,eval,975912_1eNS3GaW1oHHurL4_0004
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0012.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0012
${DATA_ROOT}/clips/850754_wOTMMvC3WQ5YQRAF_0005.wav,bonafide,hi-en,850754,mucs2021,none,clean,eval,850754_wOTMMvC3WQ5YQRAF_0005
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0008.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0008
${DATA_ROOT}/clips/539226_vZGSoJPH1tbvsyCa_0001.wav,bonafide,hi-en,539226,mucs2021,none,clean,eval,539226_vZGSoJPH1tbvsyCa_0001
${DATA_ROOT}/clips/541304_cyhxRWI0LoKYZvcw_0006.wav,bonafide,hi-en,541304,mucs2021,none,clean,eval,541304_cyhxRWI0LoKYZvcw_0006
${DATA_ROOT}/clips/870582_crdH0AI5aH25bEXe_0004.wav,bonafide,hi-en,870582,mucs2021,none,clean,eval,870582_crdH0AI5aH25bEXe_0004
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0011.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0011
${DATA_ROOT}/clips/541304_cyhxRWI0LoKYZvcw_0007.wav,bonafide,hi-en,541304,mucs2021,none,clean,eval,541304_cyhxRWI0LoKYZvcw_0007
${DATA_ROOT}/clips/996368_n4ACC4gnqW0IM1wW_0007.wav,bonafide,hi-en,996368,mucs2021,none,clean,eval,996368_n4ACC4gnqW0IM1wW_0007
${DATA_ROOT}/clips/186783_LFpbaXkb8HuQ6DnF_0007.wav,bonafide,hi-en,186783,mucs2021,none,clean,eval,186783_LFpbaXkb8HuQ6DnF_0007
${DATA_ROOT}/clips/142970_DP5j8CLDeL6HHHSX_0010.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval,142970_DP5j8CLDeL6HHHSX_0010
${DATA_ROOT}/clips/539226_vZGSoJPH1tbvsyCa_0002.wav,bonafide,hi-en,539226,mucs2021,none,clean,eval,539226_vZGSoJPH1tbvsyCa_0002
${DATA_ROOT}/clips/903756_K3X6AGezGWAoDe1q_0008.wav,bonafide,hi-en,903756,mucs2021,none,clean,eval,903756_K3X6AGezGWAoDe1q_0008
${DATA_ROOT}/clips/539226_vZGSoJPH1tbvsyCa_0003.wav,bonafide,hi-en,539226,mucs2021,none,clean,eval,539226_vZGSoJPH1tbvsyCa_0003
${DATA_ROOT}/clips/142970_DP5j8CLDeL6HHHSX_0011.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval,142970_DP5j8CLDeL6HHHSX_0011
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0013.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0013
${DATA_ROOT}/clips/413057_aKSsdMqkPfUWyYeS_0005.wav,bonafide,hi-en,413057,mucs2021,none,clean,eval,413057_aKSsdMqkPfUWyYeS_0005
${DATA_ROOT}/clips/541304_cyhxRWI0LoKYZvcw_0008.wav,bonafide,hi-en,541304,mucs2021,none,clean,eval,541304_cyhxRWI0LoKYZvcw_0008
${DATA_ROOT}/clips/876898_RyQSvr4r4iAMTYXq_0006.wav,bonafide,hi-en,876898,mucs2021,none,clean,eval,876898_RyQSvr4r4iAMTYXq_0006
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0014.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0014
${DATA_ROOT}/clips/541304_cyhxRWI0LoKYZvcw_0009.wav,bonafide,hi-en,541304,mucs2021,none,clean,eval,541304_cyhxRWI0LoKYZvcw_0009
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0014.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0014
${DATA_ROOT}/clips/413057_aKSsdMqkPfUWyYeS_0006.wav,bonafide,hi-en,413057,mucs2021,none,clean,eval,413057_aKSsdMqkPfUWyYeS_0006
${DATA_ROOT}/clips/996368_n4ACC4gnqW0IM1wW_0008.wav,bonafide,hi-en,996368,mucs2021,none,clean,eval,996368_n4ACC4gnqW0IM1wW_0008
${DATA_ROOT}/clips/850754_wOTMMvC3WQ5YQRAF_0006.wav,bonafide,hi-en,850754,mucs2021,none,clean,eval,850754_wOTMMvC3WQ5YQRAF_0006
${DATA_ROOT}/clips/413057_aKSsdMqkPfUWyYeS_0007.wav,bonafide,hi-en,413057,mucs2021,none,clean,eval,413057_aKSsdMqkPfUWyYeS_0007
${DATA_ROOT}/clips/541304_cyhxRWI0LoKYZvcw_0010.wav,bonafide,hi-en,541304,mucs2021,none,clean,eval,541304_cyhxRWI0LoKYZvcw_0010
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0015.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0015
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0012.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0012
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0015.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0015
${DATA_ROOT}/clips/975912_1eNS3GaW1oHHurL4_0005.wav,bonafide,hi-en,975912,mucs2021,none,clean,eval,975912_1eNS3GaW1oHHurL4_0005
${DATA_ROOT}/clips/912184_V11NDc0lxudGbWQU_0008.wav,bonafide,hi-en,912184,mucs2021,none,clean,eval,912184_V11NDc0lxudGbWQU_0008
${DATA_ROOT}/clips/584991_1ijxO93RTIJh2Rzv_0008.wav,bonafide,hi-en,584991,mucs2021,none,clean,eval,584991_1ijxO93RTIJh2Rzv_0008
${DATA_ROOT}/clips/322882_XTscbPr78nzuHhuu_0008.wav,bonafide,hi-en,322882,mucs2021,none,clean,eval,322882_XTscbPr78nzuHhuu_0008
${DATA_ROOT}/clips/539226_vZGSoJPH1tbvsyCa_0004.wav,bonafide,hi-en,539226,mucs2021,none,clean,eval,539226_vZGSoJPH1tbvsyCa_0004
${DATA_ROOT}/clips/322882_XTscbPr78nzuHhuu_0009.wav,bonafide,hi-en,322882,mucs2021,none,clean,eval,322882_XTscbPr78nzuHhuu_0009
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0016.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0016
${DATA_ROOT}/clips/634568_jCgweujQVV5haVF1_0003.wav,bonafide,hi-en,634568,mucs2021,none,clean,eval,634568_jCgweujQVV5haVF1_0003
${DATA_ROOT}/clips/541304_cyhxRWI0LoKYZvcw_0011.wav,bonafide,hi-en,541304,mucs2021,none,clean,eval,541304_cyhxRWI0LoKYZvcw_0011
${DATA_ROOT}/clips/541304_cyhxRWI0LoKYZvcw_0012.wav,bonafide,hi-en,541304,mucs2021,none,clean,eval,541304_cyhxRWI0LoKYZvcw_0012
${DATA_ROOT}/clips/186783_LFpbaXkb8HuQ6DnF_0008.wav,bonafide,hi-en,186783,mucs2021,none,clean,eval,186783_LFpbaXkb8HuQ6DnF_0008
${DATA_ROOT}/clips/322882_XTscbPr78nzuHhuu_0010.wav,bonafide,hi-en,322882,mucs2021,none,clean,eval,322882_XTscbPr78nzuHhuu_0010
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0017.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0017
${DATA_ROOT}/clips/903756_K3X6AGezGWAoDe1q_0009.wav,bonafide,hi-en,903756,mucs2021,none,clean,eval,903756_K3X6AGezGWAoDe1q_0009
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0016.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0016
${DATA_ROOT}/clips/541304_cyhxRWI0LoKYZvcw_0013.wav,bonafide,hi-en,541304,mucs2021,none,clean,eval,541304_cyhxRWI0LoKYZvcw_0013
${DATA_ROOT}/clips/142970_DP5j8CLDeL6HHHSX_0012.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval,142970_DP5j8CLDeL6HHHSX_0012
${DATA_ROOT}/clips/850754_wOTMMvC3WQ5YQRAF_0007.wav,bonafide,hi-en,850754,mucs2021,none,clean,eval,850754_wOTMMvC3WQ5YQRAF_0007
${DATA_ROOT}/clips/705494_fZcxLszRnIHxmVQp_0008.wav,bonafide,hi-en,705494,mucs2021,none,clean,eval,705494_fZcxLszRnIHxmVQp_0008
${DATA_ROOT}/clips/186783_LFpbaXkb8HuQ6DnF_0009.wav,bonafide,hi-en,186783,mucs2021,none,clean,eval,186783_LFpbaXkb8HuQ6DnF_0009
${DATA_ROOT}/clips/893273_8xh3ZKpPy5YhAnKX_0005.wav,bonafide,hi-en,893273,mucs2021,none,clean,eval,893273_8xh3ZKpPy5YhAnKX_0005
${DATA_ROOT}/clips/903756_K3X6AGezGWAoDe1q_0010.wav,bonafide,hi-en,903756,mucs2021,none,clean,eval,903756_K3X6AGezGWAoDe1q_0010
${DATA_ROOT}/clips/322882_XTscbPr78nzuHhuu_0011.wav,bonafide,hi-en,322882,mucs2021,none,clean,eval,322882_XTscbPr78nzuHhuu_0011
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0018.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0018
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0013.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0013
${DATA_ROOT}/clips/797767_TRInoJRJxAX3qv5C_0003.wav,bonafide,hi-en,797767,mucs2021,none,clean,eval,797767_TRInoJRJxAX3qv5C_0003
${DATA_ROOT}/clips/903756_K3X6AGezGWAoDe1q_0011.wav,bonafide,hi-en,903756,mucs2021,none,clean,eval,903756_K3X6AGezGWAoDe1q_0011
${DATA_ROOT}/clips/584991_1ijxO93RTIJh2Rzv_0009.wav,bonafide,hi-en,584991,mucs2021,none,clean,eval,584991_1ijxO93RTIJh2Rzv_0009
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0017.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0017
${DATA_ROOT}/clips/584991_1ijxO93RTIJh2Rzv_0010.wav,bonafide,hi-en,584991,mucs2021,none,clean,eval,584991_1ijxO93RTIJh2Rzv_0010
${DATA_ROOT}/clips/142970_DP5j8CLDeL6HHHSX_0013.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval,142970_DP5j8CLDeL6HHHSX_0013
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0018.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0018
${DATA_ROOT}/clips/142970_DP5j8CLDeL6HHHSX_0014.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval,142970_DP5j8CLDeL6HHHSX_0014
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0019.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0019
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0009.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0009
${DATA_ROOT}/clips/797767_TRInoJRJxAX3qv5C_0004.wav,bonafide,hi-en,797767,mucs2021,none,clean,eval,797767_TRInoJRJxAX3qv5C_0004
${DATA_ROOT}/clips/539354_C3MtnFEDrRkWHSvJ_0006.wav,bonafide,hi-en,539354,mucs2021,none,clean,eval,539354_C3MtnFEDrRkWHSvJ_0006
${DATA_ROOT}/clips/142970_DP5j8CLDeL6HHHSX_0015.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval,142970_DP5j8CLDeL6HHHSX_0015
${DATA_ROOT}/clips/797767_TRInoJRJxAX3qv5C_0005.wav,bonafide,hi-en,797767,mucs2021,none,clean,eval,797767_TRInoJRJxAX3qv5C_0005
${DATA_ROOT}/clips/876898_RyQSvr4r4iAMTYXq_0007.wav,bonafide,hi-en,876898,mucs2021,none,clean,eval,876898_RyQSvr4r4iAMTYXq_0007
${DATA_ROOT}/clips/205240_F4KjmwYhWvnpSE0m_0004.wav,bonafide,hi-en,205240,mucs2021,none,clean,eval,205240_F4KjmwYhWvnpSE0m_0004
${DATA_ROOT}/clips/322882_XTscbPr78nzuHhuu_0012.wav,bonafide,hi-en,322882,mucs2021,none,clean,eval,322882_XTscbPr78nzuHhuu_0012
${DATA_ROOT}/clips/975912_1eNS3GaW1oHHurL4_0006.wav,bonafide,hi-en,975912,mucs2021,none,clean,eval,975912_1eNS3GaW1oHHurL4_0006
${DATA_ROOT}/clips/539226_vZGSoJPH1tbvsyCa_0005.wav,bonafide,hi-en,539226,mucs2021,none,clean,eval,539226_vZGSoJPH1tbvsyCa_0005
${DATA_ROOT}/clips/541304_cyhxRWI0LoKYZvcw_0014.wav,bonafide,hi-en,541304,mucs2021,none,clean,eval,541304_cyhxRWI0LoKYZvcw_0014
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0010.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0010
${DATA_ROOT}/clips/975912_1eNS3GaW1oHHurL4_0007.wav,bonafide,hi-en,975912,mucs2021,none,clean,eval,975912_1eNS3GaW1oHHurL4_0007
${DATA_ROOT}/clips/539354_C3MtnFEDrRkWHSvJ_0007.wav,bonafide,hi-en,539354,mucs2021,none,clean,eval,539354_C3MtnFEDrRkWHSvJ_0007
${DATA_ROOT}/clips/539354_C3MtnFEDrRkWHSvJ_0008.wav,bonafide,hi-en,539354,mucs2021,none,clean,eval,539354_C3MtnFEDrRkWHSvJ_0008
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0020.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0020
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0014.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0014
${DATA_ROOT}/clips/996368_n4ACC4gnqW0IM1wW_0009.wav,bonafide,hi-en,996368,mucs2021,none,clean,eval,996368_n4ACC4gnqW0IM1wW_0009
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0019.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0019
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0015.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0015
${DATA_ROOT}/clips/876898_RyQSvr4r4iAMTYXq_0008.wav,bonafide,hi-en,876898,mucs2021,none,clean,eval,876898_RyQSvr4r4iAMTYXq_0008
${DATA_ROOT}/clips/797767_TRInoJRJxAX3qv5C_0006.wav,bonafide,hi-en,797767,mucs2021,none,clean,eval,797767_TRInoJRJxAX3qv5C_0006
${DATA_ROOT}/clips/186783_LFpbaXkb8HuQ6DnF_0010.wav,bonafide,hi-en,186783,mucs2021,none,clean,eval,186783_LFpbaXkb8HuQ6DnF_0010
${DATA_ROOT}/clips/541304_cyhxRWI0LoKYZvcw_0015.wav,bonafide,hi-en,541304,mucs2021,none,clean,eval,541304_cyhxRWI0LoKYZvcw_0015
${DATA_ROOT}/clips/893273_8xh3ZKpPy5YhAnKX_0006.wav,bonafide,hi-en,893273,mucs2021,none,clean,eval,893273_8xh3ZKpPy5YhAnKX_0006
${DATA_ROOT}/clips/584991_1ijxO93RTIJh2Rzv_0011.wav,bonafide,hi-en,584991,mucs2021,none,clean,eval,584991_1ijxO93RTIJh2Rzv_0011
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0021.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0021
${DATA_ROOT}/clips/876898_RyQSvr4r4iAMTYXq_0009.wav,bonafide,hi-en,876898,mucs2021,none,clean,eval,876898_RyQSvr4r4iAMTYXq_0009
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0022.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0022
${DATA_ROOT}/clips/987461_LSRBJiHdUoHm4BTI_0003.wav,bonafide,hi-en,987461,mucs2021,none,clean,eval,987461_LSRBJiHdUoHm4BTI_0003
${DATA_ROOT}/clips/850754_wOTMMvC3WQ5YQRAF_0008.wav,bonafide,hi-en,850754,mucs2021,none,clean,eval,850754_wOTMMvC3WQ5YQRAF_0008
${DATA_ROOT}/clips/996368_n4ACC4gnqW0IM1wW_0010.wav,bonafide,hi-en,996368,mucs2021,none,clean,eval,996368_n4ACC4gnqW0IM1wW_0010
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0011.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0011
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0023.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0023
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0012.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0012
${DATA_ROOT}/clips/634568_jCgweujQVV5haVF1_0004.wav,bonafide,hi-en,634568,mucs2021,none,clean,eval,634568_jCgweujQVV5haVF1_0004
${DATA_ROOT}/clips/142970_DP5j8CLDeL6HHHSX_0016.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval,142970_DP5j8CLDeL6HHHSX_0016
${DATA_ROOT}/clips/876898_RyQSvr4r4iAMTYXq_0010.wav,bonafide,hi-en,876898,mucs2021,none,clean,eval,876898_RyQSvr4r4iAMTYXq_0010
${DATA_ROOT}/clips/413057_aKSsdMqkPfUWyYeS_0008.wav,bonafide,hi-en,413057,mucs2021,none,clean,eval,413057_aKSsdMqkPfUWyYeS_0008
${DATA_ROOT}/clips/413057_aKSsdMqkPfUWyYeS_0009.wav,bonafide,hi-en,413057,mucs2021,none,clean,eval,413057_aKSsdMqkPfUWyYeS_0009
${DATA_ROOT}/clips/541304_cyhxRWI0LoKYZvcw_0016.wav,bonafide,hi-en,541304,mucs2021,none,clean,eval,541304_cyhxRWI0LoKYZvcw_0016
${DATA_ROOT}/clips/797767_TRInoJRJxAX3qv5C_0007.wav,bonafide,hi-en,797767,mucs2021,none,clean,eval,797767_TRInoJRJxAX3qv5C_0007
${DATA_ROOT}/clips/870582_crdH0AI5aH25bEXe_0005.wav,bonafide,hi-en,870582,mucs2021,none,clean,eval,870582_crdH0AI5aH25bEXe_0005
${DATA_ROOT}/clips/186783_LFpbaXkb8HuQ6DnF_0011.wav,bonafide,hi-en,186783,mucs2021,none,clean,eval,186783_LFpbaXkb8HuQ6DnF_0011
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0013.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0013
${DATA_ROOT}/clips/205240_F4KjmwYhWvnpSE0m_0005.wav,bonafide,hi-en,205240,mucs2021,none,clean,eval,205240_F4KjmwYhWvnpSE0m_0005
${DATA_ROOT}/clips/893273_8xh3ZKpPy5YhAnKX_0007.wav,bonafide,hi-en,893273,mucs2021,none,clean,eval,893273_8xh3ZKpPy5YhAnKX_0007
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0016.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0016
${DATA_ROOT}/clips/987461_LSRBJiHdUoHm4BTI_0004.wav,bonafide,hi-en,987461,mucs2021,none,clean,eval,987461_LSRBJiHdUoHm4BTI_0004
${DATA_ROOT}/clips/186783_LFpbaXkb8HuQ6DnF_0012.wav,bonafide,hi-en,186783,mucs2021,none,clean,eval,186783_LFpbaXkb8HuQ6DnF_0012
${DATA_ROOT}/clips/413057_aKSsdMqkPfUWyYeS_0010.wav,bonafide,hi-en,413057,mucs2021,none,clean,eval,413057_aKSsdMqkPfUWyYeS_0010
${DATA_ROOT}/clips/584991_1ijxO93RTIJh2Rzv_0012.wav,bonafide,hi-en,584991,mucs2021,none,clean,eval,584991_1ijxO93RTIJh2Rzv_0012
${DATA_ROOT}/clips/705494_fZcxLszRnIHxmVQp_0009.wav,bonafide,hi-en,705494,mucs2021,none,clean,eval,705494_fZcxLszRnIHxmVQp_0009
${DATA_ROOT}/clips/903756_K3X6AGezGWAoDe1q_0012.wav,bonafide,hi-en,903756,mucs2021,none,clean,eval,903756_K3X6AGezGWAoDe1q_0012
${DATA_ROOT}/clips/541304_cyhxRWI0LoKYZvcw_0017.wav,bonafide,hi-en,541304,mucs2021,none,clean,eval,541304_cyhxRWI0LoKYZvcw_0017
${DATA_ROOT}/clips/634568_jCgweujQVV5haVF1_0005.wav,bonafide,hi-en,634568,mucs2021,none,clean,eval,634568_jCgweujQVV5haVF1_0005
${DATA_ROOT}/clips/142970_DP5j8CLDeL6HHHSX_0017.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval,142970_DP5j8CLDeL6HHHSX_0017
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0014.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0014
${DATA_ROOT}/clips/186783_LFpbaXkb8HuQ6DnF_0013.wav,bonafide,hi-en,186783,mucs2021,none,clean,eval,186783_LFpbaXkb8HuQ6DnF_0013
${DATA_ROOT}/clips/987461_LSRBJiHdUoHm4BTI_0005.wav,bonafide,hi-en,987461,mucs2021,none,clean,eval,987461_LSRBJiHdUoHm4BTI_0005
${DATA_ROOT}/clips/584991_1ijxO93RTIJh2Rzv_0013.wav,bonafide,hi-en,584991,mucs2021,none,clean,eval,584991_1ijxO93RTIJh2Rzv_0013
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0024.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0024
${DATA_ROOT}/clips/876898_RyQSvr4r4iAMTYXq_0011.wav,bonafide,hi-en,876898,mucs2021,none,clean,eval,876898_RyQSvr4r4iAMTYXq_0011
${DATA_ROOT}/clips/541304_cyhxRWI0LoKYZvcw_0018.wav,bonafide,hi-en,541304,mucs2021,none,clean,eval,541304_cyhxRWI0LoKYZvcw_0018
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0025.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0025
${DATA_ROOT}/clips/850754_wOTMMvC3WQ5YQRAF_0009.wav,bonafide,hi-en,850754,mucs2021,none,clean,eval,850754_wOTMMvC3WQ5YQRAF_0009
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0015.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0015
${DATA_ROOT}/clips/876898_RyQSvr4r4iAMTYXq_0012.wav,bonafide,hi-en,876898,mucs2021,none,clean,eval,876898_RyQSvr4r4iAMTYXq_0012
${DATA_ROOT}/clips/142970_DP5j8CLDeL6HHHSX_0018.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval,142970_DP5j8CLDeL6HHHSX_0018
${DATA_ROOT}/clips/975912_1eNS3GaW1oHHurL4_0008.wav,bonafide,hi-en,975912,mucs2021,none,clean,eval,975912_1eNS3GaW1oHHurL4_0008
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0016.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0016
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0017.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0017
${DATA_ROOT}/clips/634568_jCgweujQVV5haVF1_0006.wav,bonafide,hi-en,634568,mucs2021,none,clean,eval,634568_jCgweujQVV5haVF1_0006
${DATA_ROOT}/clips/870582_crdH0AI5aH25bEXe_0006.wav,bonafide,hi-en,870582,mucs2021,none,clean,eval,870582_crdH0AI5aH25bEXe_0006
${DATA_ROOT}/clips/996368_n4ACC4gnqW0IM1wW_0011.wav,bonafide,hi-en,996368,mucs2021,none,clean,eval,996368_n4ACC4gnqW0IM1wW_0011
${DATA_ROOT}/clips/541304_cyhxRWI0LoKYZvcw_0019.wav,bonafide,hi-en,541304,mucs2021,none,clean,eval,541304_cyhxRWI0LoKYZvcw_0019
${DATA_ROOT}/clips/634568_jCgweujQVV5haVF1_0007.wav,bonafide,hi-en,634568,mucs2021,none,clean,eval,634568_jCgweujQVV5haVF1_0007
${DATA_ROOT}/clips/912184_V11NDc0lxudGbWQU_0009.wav,bonafide,hi-en,912184,mucs2021,none,clean,eval,912184_V11NDc0lxudGbWQU_0009
${DATA_ROOT}/clips/870582_crdH0AI5aH25bEXe_0007.wav,bonafide,hi-en,870582,mucs2021,none,clean,eval,870582_crdH0AI5aH25bEXe_0007
${DATA_ROOT}/clips/584991_1ijxO93RTIJh2Rzv_0014.wav,bonafide,hi-en,584991,mucs2021,none,clean,eval,584991_1ijxO93RTIJh2Rzv_0014
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0018.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0018
${DATA_ROOT}/clips/876898_RyQSvr4r4iAMTYXq_0013.wav,bonafide,hi-en,876898,mucs2021,none,clean,eval,876898_RyQSvr4r4iAMTYXq_0013
${DATA_ROOT}/clips/850754_wOTMMvC3WQ5YQRAF_0010.wav,bonafide,hi-en,850754,mucs2021,none,clean,eval,850754_wOTMMvC3WQ5YQRAF_0010
