job_id,target_speaker,source_speaker,pool,source_utt_id,source_wav,start_seconds,end_seconds,duration_seconds,transcript,language,tool,output_path,seed
92,445718,903756,train,903756_K3X6AGezGWAoDe1q_0007,${DATA_ROOT}/raw/mucs2021/train/K3X6AGezGWAoDe1q.wav,21.0,26.0,5.0,और built इन functions का इस्तेमाल कैसे करें,hi,rvc,rvc_445718_00092.wav,4292
93,445718,912184,train,912184_V11NDc0lxudGbWQU_0003,${DATA_ROOT}/raw/mucs2021/train/V11NDc0lxudGbWQU.wav,18.0,25.0,7.0,अगली चीज़ हम सीखेंगे कि कैसे कहीं बताएँ कि प्रयोगकर्तायूजरखुद डेटा डाल सकता है और विस्तृत कर सकता है,hi,rvc,rvc_445718_00093.wav,4293
94,445718,975912,train,975912_1eNS3GaW1oHHurL4_0003,${DATA_ROOT}/raw/mucs2021/train/1eNS3GaW1oHHurL4.wav,23.0,29.0,6.0,हम यहाँ from पैरामीटर जैसा कुछ भी उपयोग नहीं करेंगे,hi,rvc,rvc_445718_00094.wav,4294
95,445718,987461,train,987461_LSRBJiHdUoHm4BTI_0003,${DATA_ROOT}/raw/mucs2021/train/LSRBJiHdUoHm4BTI.wav,18.0,27.0,9.0,अतः जैसे ही ये फील्ड्स अंदर आ रहे हैं मैं उनको एक md 5 hash में एन्क्रिप्ट करूँगा,hi,rvc,rvc_445718_00095.wav,4295
96,445718,996368,train,996368_n4ACC4gnqW0IM1wW_0003,${DATA_ROOT}/raw/mucs2021/train/n4ACC4gnqW0IM1wW.wav,22.0,29.0,7.0,koha version 1605  और  firefox web browser,hi,rvc,rvc_445718_00096.wav,4296
97,445718,106718,train,106718_vE1rhq3ojNKZvQNv_0004,${DATA_ROOT}/raw/mucs2021/train/vE1rhq3ojNKZvQNv.wav,22.0,27.0,5.0,आप यह भी सीखेंगे कि एक object को कैसे चुनें स्थानांतरित करें और डिलीट करें,hi,rvc,rvc_445718_00097.wav,4297
98,445718,142970,train,142970_DP5j8CLDeL6HHHSX_0004,${DATA_ROOT}/raw/mucs2021/train/DP5j8CLDeL6HHHSX.wav,16.0,20.0,4.0,ठीक है तो जो पहला हम बताएँगे वह है strlen,hi,rvc,rvc_445718_00098.wav,4298
99,445718,177570,train,177570_jSNK2zDaIvyZsMZp_0006,${DATA_ROOT}/raw/mucs2021/train/jSNK2zDaIvyZsMZp.wav,26.0,29.0,3.0,इस tutorial के लिए मैं उपयोग कर रहा हूँ,hi,rvc,rvc_445718_00099.wav,4299
100,445718,186783,train,186783_LFpbaXkb8HuQ6DnF_0004,${DATA_ROOT}/raw/mucs2021/train/LFpbaXkb8HuQ6DnF.wav,18.0,25.0,7.0,समझाने के लिए कि record changes का उपयोग करके डॉक्युमेंट का संपादन और पीर रिव्यू कैसे करें,hi,rvc,rvc_445718_00100.wav,4300
101,445718,205240,train,205240_F4KjmwYhWvnpSE0m_0004,${DATA_ROOT}/raw/mucs2021/train/F4KjmwYhWvnpSE0m.wav,30.0,36.0,6.0,अब यह कोड का नया भाग है अतः मैं नीचे स्क्रोल करूँगा जिससे कि आप इसे आसानी से देख सकें,hi,rvc,rvc_445718_00101.wav,4301
102,445718,322882,train,322882_XTscbPr78nzuHhuu_0006,${DATA_ROOT}/raw/mucs2021/train/XTscbPr78nzuHhuu.wav,31.0,36.0,5.0,यहाँ writer में मूलतः दो व्यापक उपयोगित view options हैं,hi,rvc,rvc_445718_00102.wav,4302
103,445718,413057,train,413057_aKSsdMqkPfUWyYeS_0004,${DATA_ROOT}/raw/mucs2021/train/aKSsdMqkPfUWyYeS.wav,17.0,29.0,12.0,यहाँ हम operating system के रूप में उबंटू लिनक्स वर्ज़न 1004 और लिबर ऑफिस suite वर्ज़न 334 इस्तेमाल कर रहे हैं,hi,rvc,rvc_445718_00103.wav,4303
104,445718,457295,train,457295_WgzliDtK6Htff0g2_0008,${DATA_ROOT}/raw/mucs2021/train/WgzliDtK6Htff0g2.wav,33.0,40.0,7.0,watercycle file खोलें और वह पेज चुनें जिसमें watercycle है,hi,rvc,rvc_445718_00104.wav,4304
105,445718,539226,train,539226_vZGSoJPH1tbvsyCa_0004,${DATA_ROOT}/raw/mucs2021/train/vZGSoJPH1tbvsyCa.wav,33.0,37.0,4.0,मैं देख सकता हूँ कि जब मैं login पर क्लिक करता हूँ फिर से incorrect password,hi,rvc,rvc_445718_00105.wav,4305
106,445718,539354,train,539354_C3MtnFEDrRkWHSvJ_0004,${DATA_ROOT}/raw/mucs2021/train/C3MtnFEDrRkWHSvJ.wav,29.0,35.0,6.0,इस tutorial का अनुकरण करने के लिए शिक्षार्थियों को library science का ज्ञान होना चाहिए,hi,rvc,rvc_445718_00106.wav,4306
107,445718,541304,train,541304_cyhxRWI0LoKYZvcw_0005,${DATA_ROOT}/raw/mucs2021/train/cyhxRWI0LoKYZvcw.wav,17.0,27.0,10.0,अभी तक लिबर ऑफिस का उपयोग करके हमने database और tables बनाने के बारे में सीखा जहाँ हम data संचित करते हैं,hi,rvc,rvc_445718_00107.wav,4307
108,445718,584991,train,584991_1ijxO93RTIJh2Rzv_0004,${DATA_ROOT}/raw/mucs2021/train/1ijxO93RTIJh2Rzv.wav,32.0,38.0,6.0,लिबर ऑफिस impress में कई background options हैं जो बेहतर प्रस्तुतियाँ बनाने में आपकी मदद करते हैं,hi,rvc,rvc_445718_00108.wav,4308
109,445718,634568,train,634568_jCgweujQVV5haVF1_0005,${DATA_ROOT}/raw/mucs2021/train/jCgweujQVV5haVF1.wav,27.0,33.0,6.0,प्रस्तुति sampleimpress odp खोलें,hi,rvc,rvc_445718_00109.wav,4309
110,445718,705494,train,705494_fZcxLszRnIHxmVQp_0004,${DATA_ROOT}/raw/mucs2021/train/fZcxLszRnIHxmVQp.wav,26.0,32.0,6.0,slides pane से potential alternatives थंबनेल पर click करें,hi,rvc,rvc_445718_00110.wav,4310
111,445718,797767,train,797767_TRInoJRJxAX3qv5C_0004,${DATA_ROOT}/raw/mucs2021/train/TRInoJRJxAX3qv5C.wav,18.0,28.0,10.0,यहाँ हम operating system के रूप में gnu/लिनक्स और लिबर ऑफिस suite वर्ज़न 334 इस्तेमाल कर रहे हैं,hi,rvc,rvc_445718_00111.wav,4311
112,445718,850754,train,850754_wOTMMvC3WQ5YQRAF_0005,${DATA_ROOT}/raw/mucs2021/train/wOTMMvC3WQ5YQRAF.wav,29.0,35.0,6.0,इस tutorial की शुरुआत करते हैं और सीखते हैं कि spreadsheet में रोव्स और columns को कैसे जोड़ना है,hi,rvc,rvc_445718_00112.wav,4312
113,445718,870582,train,870582_crdH0AI5aH25bEXe_0004,${DATA_ROOT}/raw/mucs2021/train/crdH0AI5aH25bEXe.wav,21.0,29.0,8.0,अतः सर्वप्रथम मैं यहाँ इस डेटा को डिलीट कर देता हूँ,hi,rvc,rvc_445718_00113.wav,4313
114,445718,876898,train,876898_RyQSvr4r4iAMTYXq_0004,${DATA_ROOT}/raw/mucs2021/train/RyQSvr4r4iAMTYXq.wav,23.0,33.0,10.0,यहाँ हम अपने operating system के रूप में gnu/लिनक्स और libreoffice version 334 का उपयोग कर रहे हैं,hi,rvc,rvc_445718_00114.wav,4314
115,445718,893273,train,893273_8xh3ZKpPy5YhAnKX_0004,${DATA_ROOT}/raw/mucs2021/train/8xh3ZKpPy5YhAnKX.wav,17.0,26.0,9.0,यहाँ हम उबंटू लिनक्स 1110 पर tux typing 180 का उपयोग कर रहे हैं,hi,rvc,rvc_445718_00115.wav,4315
116,445718,903756,train,903756_K3X6AGezGWAoDe1q_0008,${DATA_ROOT}/raw/mucs2021/train/K3X6AGezGWAoDe1q.wav,26.0,31.0,5.0,चलिए sql queries लिखने के बारे में और अधिक सीखते हैं,hi,rvc,rvc_445718_00116.wav,4316
117,445718,912184,train,912184_V11NDc0lxudGbWQU_0004,${DATA_ROOT}/raw/mucs2021/train/V11NDc0lxudGbWQU.wav,25.0,32.0,7.0,यह करने के लिए मैं connect include के सिवाय अपने पेज के सारे कोड डिलीट कर दूँगा,hi,rvc,rvc_445718_00117.wav,4317
118,445718,975912,train,975912_1eNS3GaW1oHHurL4_0004,${DATA_ROOT}/raw/mucs2021/train/1eNS3GaW1oHHurL4.wav,29.0,32.0,3.0,हमें विशेष हैडर्स को भेजने की आवश्यकता है,hi,rvc,rvc_445718_00118.wav,4318
119,445718,987461,train,987461_LSRBJiHdUoHm4BTI_0004,${DATA_ROOT}/raw/mucs2021/train/LSRBJiHdUoHm4BTI.wav,27.0,35.0,8.0,सुनिश्चित कर लें कि आपने कोष्ठक डालें हैं,hi,rvc,rvc_445718_00119.wav,4319
120,445718,996368,train,996368_n4ACC4gnqW0IM1wW_0004,${DATA_ROOT}/raw/mucs2021/train/n4ACC4gnqW0IM1wW.wav,29.0,33.0,4.0,आप अपनी पसंद के किसी भी अन्य वेब ब्राउज़र का उपयोग कर सकते हैं,hi,rvc,rvc_445718_00120.wav,4320
121,445718,106718,train,106718_vE1rhq3ojNKZvQNv_0005,${DATA_ROOT}/raw/mucs2021/train/vE1rhq3ojNKZvQNv.wav,27.0,33.0,6.0,हाशिया margins set करने के लिए ruler और objects की स्थान set करने के लिए align toolbar का उपयोग करें,hi,rvc,rvc_445718_00121.wav,4321
122,445718,142970,train,142970_DP5j8CLDeL6HHHSX_0005,${DATA_ROOT}/raw/mucs2021/train/DP5j8CLDeL6HHHSX.wav,20.0,26.0,6.0,यह काफी सरल है जिसमें हमारे पास hello नामक एक स्ट्रिंग वेल्यू है,hi,rvc,rvc_445718_00122.wav,4322
123,445718,177570,train,177570_jSNK2zDaIvyZsMZp_0007,${DATA_ROOT}/raw/mucs2021/train/jSNK2zDaIvyZsMZp.wav,29.0,33.0,4.0,* ubuntu लिनक्स 1204 os,hi,rvc,rvc_445718_00123.wav,4323
124,445718,186783,train,186783_LFpbaXkb8HuQ6DnF_0005,${DATA_ROOT}/raw/mucs2021/train/LFpbaXkb8HuQ6DnF.wav,25.0,40.0,15.0,इस विशेषता के उपयोग का लाभ यह है कि समीक्षक मौजूद टेक्स्ट में टेक्स्ट जोड़ सकता है टिप्पणी कर सकता हैडिलीट कर सकता है या बदलाव कर सकता है जो कि समान डॉक्युमेंट में स्पष्टतः दिखाई देता है,hi,rvc,rvc_445718_00124.wav,4324
125,445718,205240,train,205240_F4KjmwYhWvnpSE0m_0005,${DATA_ROOT}/raw/mucs2021/train/F4KjmwYhWvnpSE0m.wav,36.0,44.0,8.0,यह  update है  अतः मैं  update users लिख रहा हूँ जो आप देख सकते हैं कि हमारी टेबल है – अतः अपनी users टेबल को अपडेट करने के लिए,hi,rvc,rvc_445718_00125.wav,4325
126,850754,106718,train,106718_vE1rhq3ojNKZvQNv_0008,${DATA_ROOT}/raw/mucs2021/train/vE1rhq3ojNKZvQNv.wav,44.0,55.0,11.0,object से तात्पर्य है draw में उपयोगित आकार या आकार का समूह जैसे lines squares arrows flowcharts आदि,hi,rvc,rvc_850754_00126.wav,4326
127,850754,142970,train,142970_DP5j8CLDeL6HHHSX_0007,${DATA_ROOT}/raw/mucs2021/train/DP5j8CLDeL6HHHSX.wav,30.0,35.0,5.0,तो हमारे पास  1 2 3 4 5 अक्षर है,hi,rvc,rvc_850754_00127.wav,4327
128,850754,177570,train,177570_jSNK2zDaIvyZsMZp_0009,${DATA_ROOT}/raw/mucs2021/train/jSNK2zDaIvyZsMZp.wav,37.0,43.0,6.0,अभ्यास के लिए gnu bash version 4 या उससे नए की सलाह दी जाती है,hi,rvc,rvc_850754_00128.wav,4328
129,850754,186783,train,186783_LFpbaXkb8HuQ6DnF_0007,${DATA_ROOT}/raw/mucs2021/train/LFpbaXkb8HuQ6DnF.wav,52.0,56.0,4.0,और जब फाइल सेव हो जाती है टिप्पणियाँ समाविष्ट हो जाती हैं,hi,rvc,rvc_850754_00129.wav,4329
130,850754,205240,train,205240_F4KjmwYhWvnpSE0m_0007,${DATA_ROOT}/raw/mucs2021/train/F4KjmwYhWvnpSE0m.wav,51.0,56.0,5.0,सुनिश्चित कर लें कि मैं यहाँ उद्धरणचिह्नों का इस्तेमाल करूँ,hi,rvc,rvc_850754_00130.wav,4330
131,850754,322882,train,322882_XTscbPr78nzuHhuu_0009,${DATA_ROOT}/raw/mucs2021/train/XTscbPr78nzuHhuu.wav,45.0,50.0,5.0,web layout option document web browser में कैसे नज़र आएगा यह प्रदर्शित करेगा,hi,rvc,rvc_850754_00131.wav,4331
132,850754,413057,train,413057_aKSsdMqkPfUWyYeS_0007,${DATA_ROOT}/raw/mucs2021/train/aKSsdMqkPfUWyYeS.wav,49.0,55.0,6.0,हमारी file की sheet 1 personal finance tracker के लिए spreadsheet सम्मिलित करती है,hi,rvc,rvc_850754_00132.wav,4332
133,850754,445718,train,445718_H6Z2BkcyVtiuiN7A_0007,${DATA_ROOT}/raw/mucs2021/train/H6Z2BkcyVtiuiN7A.wav,56.0,61.0,5.0,और फिर उत्तर boolean में प्रदर्शित करता हैसही या गलत,hi,rvc,rvc_850754_00133.wav,4333
134,850754,457295,train,457295_WgzliDtK6Htff0g2_0012,${DATA_ROOT}/raw/mucs2021/train/WgzliDtK6Htff0g2.wav,53.0,57.0,4.0,उदाहरणस्वरूप हमें चित्र print करके उसे file करना है,hi,rvc,rvc_850754_00134.wav,4334
135,850754,539226,train,539226_vZGSoJPH1tbvsyCa_0007,${DATA_ROOT}/raw/mucs2021/train/vZGSoJPH1tbvsyCa.wav,50.0,55.0,5.0,किन्तु यहाँ यह दर्शा रहा है कि मेरा यूज़रनेम मौजूद है किन्तु मेरा पासवर्ड गलत है,hi,rvc,rvc_850754_00135.wav,4335
136,850754,539354,train,539354_C3MtnFEDrRkWHSvJ_0007,${DATA_ROOT}/raw/mucs2021/train/C3MtnFEDrRkWHSvJ.wav,46.0,53.0,7.0,अधिक जानकारी के लिए कृपया इस website पर koha spoken tutorial की श्रृंखला देखें,hi,rvc,rvc_850754_00136.wav,4336
137,850754,541304,train,541304_cyhxRWI0LoKYZvcw_0008,${DATA_ROOT}/raw/mucs2021/train/cyhxRWI0LoKYZvcw.wav,42.0,49.0,7.0,यहाँ जल्दी और साथ ही साथ कम से कम errors के साथ data enter करने के लिए एक अन्य तरीका है,hi,rvc,rvc_850754_00137.wav,4337
138,850754,584991,train,584991_1ijxO93RTIJh2Rzv_0007,${DATA_ROOT}/raw/mucs2021/train/1ijxO93RTIJh2Rzv.wav,48.0,52.0,4.0,अपनी प्रस्तुति के लिए custom background बनाएँ,hi,rvc,rvc_850754_00138.wav,4338
139,850754,634568,train,634568_jCgweujQVV5haVF1_0009,${DATA_ROOT}/raw/mucs2021/train/jCgweujQVV5haVF1.wav,46.0,53.0,7.0,to achieve 95% shift to opensource software within 5 years,hi,rvc,rvc_850754_00139.wav,4339
140,850754,705494,train,705494_fZcxLszRnIHxmVQp_0007,${DATA_ROOT}/raw/mucs2021/train/fZcxLszRnIHxmVQp.wav,43.0,47.0,4.0,slide में बायीं ओर के पहले text box को चुनें,hi,rvc,rvc_850754_00140.wav,4340
141,850754,797767,train,797767_TRInoJRJxAX3qv5C_0007,${DATA_ROOT}/raw/mucs2021/train/TRInoJRJxAX3qv5C.wav,47.0,53.0,6.0,हमारी file की sheet 1 personal finance tracker के लिए spreadsheet सम्मिलित करती है,hi,rvc,rvc_850754_00141.wav,4341
142,850754,870582,train,870582_crdH0AI5aH25bEXe_0007,${DATA_ROOT}/raw/mucs2021/train/crdH0AI5aH25bEXe.wav,40.0,43.0,3.0,यहाँ केवल हमारे फील्ड्स के नाम हैं,hi,rvc,rvc_850754_00142.wav,4342
143,850754,876898,train,876898_RyQSvr4r4iAMTYXq_0007,${DATA_ROOT}/raw/mucs2021/train/RyQSvr4r4iAMTYXq.wav,43.0,49.0,6.0,borders की formatting एक विशेष cell या cells के block पर की जा सकती है,hi,rvc,rvc_850754_00143.wav,4343
144,850754,893273,train,893273_8xh3ZKpPy5YhAnKX_0009,${DATA_ROOT}/raw/mucs2021/train/8xh3ZKpPy5YhAnKX.wav,38.0,42.0,4.0,मुख्य मेन्यू में options पर क्लिक करें,hi,rvc,rvc_850754_00144.wav,4344
145,850754,903756,train,903756_K3X6AGezGWAoDe1q_0011,${DATA_ROOT}/raw/mucs2021/train/K3X6AGezGWAoDe1q.wav,42.0,49.0,7.0,और फिर create query in sql view पर click करें,hi,rvc,rvc_850754_00145.wav,4345
146,850754,912184,train,912184_V11NDc0lxudGbWQU_0007,${DATA_ROOT}/raw/mucs2021/train/V11NDc0lxudGbWQU.wav,42.0,51.0,9.0,मैं firstname lastname जन्मतिथि और gender या तो male या female  को रखूँगा,hi,rvc,rvc_850754_00146.wav,4346
147,850754,975912,train,975912_1eNS3GaW1oHHurL4_0007,${DATA_ROOT}/raw/mucs2021/train/1eNS3GaW1oHHurL4.wav,54.0,62.0,8.0,या आप admin @php academy  जैसा कुछ लिख सकते हैं और com  जोड़ें यदि आप चाहते हैं,hi,rvc,rvc_850754_00147.wav,4347
148,850754,987461,train,987461_LSRBJiHdUoHm4BTI_0007,${DATA_ROOT}/raw/mucs2021/train/LSRBJiHdUoHm4BTI.wav,43.0,51.0,8.0,हमें यह फील्ड चेक करने की आवश्यकता होगी यह देखने के लिए कि वे मौजूद हैं या नहीं,hi,rvc,rvc_850754_00148.wav,4348
