job_id,cell,speaker,pool,reference_wav,transcript,transcript_source,script_class,language,tool,output_path,seed
109,scale_hi,457295,train,refs/457295.wav,theek hai to jo pahlaa ham bataaenge vah hai strlen,ठीक है तो जो पहला हम बताएँगे वह है strlen,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_457295_00109.wav,4109
110,scale_hi,539226,train,refs/539226.wav,yah kaaphee saral hai jismen hamaare paas hello naamak ek string velyoo hai,यह काफी सरल है जिसमें हमारे पास hello नामक एक स्ट्रिंग वेल्यू है,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_539226_00110.wav,4110
111,scale_hi,539354,train,refs/539354.wav,to ab yah phankshan ek string legaa aur us string men aksharon kee sankhyaa kee gintee karegaa,तो अब यह फंक्शन एक स्ट्रिंग लेगा और उस स्ट्रिंग में अक्षरों की संख्या की गिनती करेगा,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_539354_00111.wav,4111
112,scale_hi,541304,train,refs/541304.wav,abaglaa phankshan iske lie laagoo hotaa hai,अबअगला फंक्शन इसके लिए लागू होता है,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_541304_00112.wav,4112
113,scale_hi,584991,train,refs/584991.wav,udaahran ke lie agar aapke paas my name is alex naamak string hai,उदाहरण के लिए अगर आपके पास my name is alex नामक स्ट्रिंग है,mixed,hi,xtts_v2,outputs/xtts_v2_584991_00113.wav,4113
114,scale_hi,634568,train,refs/634568.wav,aur ham iske maadhyam se loop karnaa chaahte the tathaa pratyek akshar ko jaanchanaa chaahte hain,और हम इसके माध्यम से लूप करना चाहते थे तथा प्रत्येक अक्षर को जाँचना चाहते हैं,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_634568_00114.wav,4114
115,scale_hi,705494,train,refs/705494.wav,to pahle main mb  sabastring eko kartaa hoon,तो पहले मैं mb  सबस्ट्रिंग एको करता हूँ,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_705494_00115.wav,4115
116,scale_hi,797767,train,refs/797767.wav,aur phir ham us string ko spasht roop se bataate hain jise hamen jaanchane kee aavashyaktaa hai,और फिर हम उस स्ट्रिंग को स्पष्ट रूप से बताते हैं जिसे हमें जांचने की आवश्यकता है,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_797767_00116.wav,4116
117,scale_hi,850754,train,refs/850754.wav,riphresh karen theek hai hamen yahaan my milaa hai,रिफ्रेश करें ठीक है हमें यहाँ my मिला है,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_850754_00117.wav,4117
118,scale_hi,870582,train,refs/870582.wav,ab main kyaa karoongaa main kahoongaa  strlen maaf keejiye  lenth ikvals strlen oph string length equals strlen of string,अब मैं क्या करूँगा मैं कहूँगा  strlen माफ़ कीजिये  लेन्थ इक्वल्स strlen ऑफ स्ट्रिंग length equals strlen of string,mixed,hi,xtts_v2,outputs/xtts_v2_870582_00118.wav,4118
119,scale_hi,876898,train,refs/876898.wav,is string kee lenth ke lie main yahaan ek nayaa veriebal banaa rahaa hoon,इस स्ट्रिंग की लेन्थ के लिए मैं यहाँ एक नया वेरिएबल बना रहा हूँ,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_876898_00119.wav,4119
120,scale_hi,893273,train,refs/893273.wav,riphresh karen aur hamen my name is miltaa hai,रिफ्रेश करें और हमें my name is मिलता है,mixed,hi,xtts_v2,outputs/xtts_v2_893273_00120.wav,4120
121,scale_hi,903756,train,refs/903756.wav,to yah do phankshans bahuupyogee hain aur strlen  kaa istemaal karke joki yahaan mb  sabastring ke lie laagoo hotaa hai,तो यह दो फंक्शंस बहुउपयोगी हैं और strlen  का इस्तेमाल करके जोकि यहाँ mb  सबस्ट्रिंग के लिए लागू होता है,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_903756_00121.wav,4121
122,scale_hi,912184,train,refs/912184.wav,theek hai atah aglaa phankshan jo ham dekhenge vah hai  explode,ठीक है अतः अगला फंक्शन जो हम देखेंगे वह है  explode,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_912184_00122.wav,4122
123,scale_hi,975912,train,refs/975912.wav,ab explode  ek string legaa jaise ki yahaan hamaare paas hai,अब explode  एक स्ट्रिंग लेगा जैसे कि यहाँ हमारे पास है,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_975912_00123.wav,4123
124,scale_hi,987461,train,refs/987461.wav,aur explode  phankshan explode  eko karegaa,और explode  फंक्शन explode  एको करेगा,mixed,hi,xtts_v2,outputs/xtts_v2_987461_00124.wav,4124
125,scale_hi,996368,train,refs/996368.wav,yah aapkee plen string ko shuruaat se ant tak brek karegaa yah ise ek arai array  men brek karegaa,यह आपकी प्लेन स्ट्रिंग को शुरुआत से अंत तक ब्रेक करेगा यह इसे एक अरै array  में ब्रेक करेगा,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_996368_00125.wav,4125
126,scale_hi,106718,train,refs/106718.wav,maanie ki hamen yah banaanaa hai aur likhnaa hai,मानिए कि हमें यह बनाना है और लिखना है,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_106718_00126.wav,4126
127,scale_hi,142970,train,refs/142970.wav,main kahoongaa explode string naheen main naheen kahoongaa – string ko brek karne ke lie kyaa prayog kiyaa jaataa hai main nirdisht karoongaa,मैं कहूँगा explode string नहीं मैं नहीं कहूँगा – स्ट्रिंग को ब्रेक करने के लिए क्या प्रयोग किया जाता है मैं निर्दिष्ट करूँगा,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_142970_00127.wav,4127
128,scale_hi,177570,train,refs/177570.wav,yadi hamaare paas slaish hotaa ham ise slaish se badal dete,यदि हमारे पास स्लैश होता हम इसे स्लैश से बदल देते,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_177570_00128.wav,4128
129,scale_hi,186783,train,refs/186783.wav,kyonki yah ditarminent hogaa jahaan yah shuroo hotaa hai aur yah sepretar hai,क्योंकि यह डिटर्मिनेंट होगा जहाँ यह शुरू होता है और यह सेपरेटर है,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_186783_00129.wav,4129
130,scale_hi,205240,train,refs/205240.wav,yah doosree velyoo hai to philhaal ke lie spes rakhte hain theek hai,यह दूसरी वेल्यू है तो फिलहाल के लिए स्पेस रखते हैं ठीक है,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_205240_00130.wav,4130
131,scale_hi,322882,train,refs/322882.wav,to yahaan jo chaahte hain vo jor sakte hain yah ek estrik ho saktaa hai,तो यहाँ जो चाहते हैं वो जोड़ सकते हैं यह एक एस्ट्रिक हो सकता है,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_322882_00131.wav,4131
132,scale_hi,413057,train,refs/413057.wav,yah koee bhee chinh ho saktaa hai aapko nirdisht karne kee aavashyaktaa hai ki kyaa cheez string ko brek kar rahee hai,यह कोई भी चिन्ह हो सकता है आपको निर्दिष्ट करने की आवश्यकता है कि क्या चीज़ स्ट्रिंग को ब्रेक कर रही है,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_413057_00132.wav,4132
133,scale_hi,445718,train,refs/445718.wav,aap spasht roop se dekh sakte hain ki mainne sirph ek arai ko eko kiyaa hai,आप स्पष्ट रूप से देख सकते हैं कि मैंने सिर्फ एक अरै को एको किया है,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_445718_00133.wav,4133
134,scale_hi,457295,train,refs/457295.wav,ham yah kah sakte hain ki yah arai par set kiyaa hai kyonki yah hamne apne arai ke buniyaadee tyootoriyal men seekhaa thaa,हम यह कह सकते हैं कि यह अरै पर सेट किया है क्योंकि यह हमने अपने अरै के बुनियादी ट्यूटोरियल में सीखा था,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_457295_00134.wav,4134
135,scale_hi,539226,train,refs/539226.wav,aur yahaan yah kahtaa hai ki hamaare paas arai hai,और यहाँ यह कहता है कि हमारे पास अरै है,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_539226_00135.wav,4135
136,scale_hi,539354,train,refs/539354.wav,to ab agar ham isee par yah phankshan kaa prayog karte hain aur phir eko karte hain,तो अब अगर हम इसी पर यह फंक्शन का प्रयोग करते हैं और फिर एको करते हैं,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_539354_00136.wav,4136
137,scale_hi,541304,train,refs/541304.wav,vaastav men pahle hamen ise veriebal men set karne kee aavashyaktaa hai,वास्तव में पहले हमें इसे वेरिएबल में सेट करने की आवश्यकता है,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_541304_00137.wav,4137
138,scale_hi,584991,train,refs/584991.wav,chalie likhte hain exp   array equals yah aur phir kahenge exp  array aur ham nambars ko eko kar sakte hain,चलिए लिखते हैं exp   array equals यह और फिर कहेंगे exp  array और हम नम्बर्स को एको कर सकते हैं,mixed,hi,xtts_v2,outputs/xtts_v2_584991_00138.wav,4138
139,scale_hi,634568,train,refs/634568.wav,ham shoony ek  do  teen  chaar istemaal kar sakte hain aur yah hogaa,हम शून्य एक  दो  तीन  चार इस्तेमाल कर सकते हैं और यह होगा,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_634568_00139.wav,4139
140,scale_hi,705494,train,refs/705494.wav,to jaise hee yah velyoo shoony hogee yah ek ke baraabar hogaa,तो जैसे ही यह वेल्यू शून्य होगी यह एक के बराबर होगा,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_705494_00140.wav,4140
141,scale_hi,797767,train,refs/797767.wav,to maan leejie hamen ek eko karnaa hai joki do ke baraabar honaa chaahie,तो मान लीजिए हमें एक एको करना है जोकि दो के बराबर होना चाहिए,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_797767_00141.wav,4141
142,scale_hi,850754,train,refs/850754.wav,theek hai hamne saphaltaapoorvak apne arai ko tor diyaa hai,ठीक है हमने सफलतापूर्वक अपने अरै को तोड़ दिया है,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_850754_00142.wav,4142
143,scale_hi,870582,train,refs/870582.wav,jaisaa ki mainne pahle kahaa thaa ham yahaan slaish daalte hain aur spes ko slaish se badal dete hain,जैसा कि मैंने पहले कहा था हम यहाँ स्लैश डालते हैं और स्पेस को स्लैश से बदल देते हैं,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_870582_00143.wav,4143
144,scale_hi,876898,train,refs/876898.wav,aur hamen vaastav men yahaan vahee parinaam milegaa,और हमें वास्तव में यहाँ वही परिणाम मिलेगा,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_876898_00144.wav,4144
