filepath,label,language,speaker,source,tool,condition,utt_id,start_seconds,end_seconds,split
D:\dfdata\raw\mucs2021\train\lPOyV7bzJHSRLOWi.wav,bonafide,hi-en,201350,mucs2021,none,clean,201350_lPOyV7bzJHSRLOWi_0052,388.0,392.0,train
D:\dfdata\raw\mucs2021\train\lPOyV7bzJHSRLOWi.wav,bonafide,hi-en,201350,mucs2021,none,clean,201350_lPOyV7bzJHSRLOWi_0053,392.0,396.0,train
D:\dfdata\raw\mucs2021\train\lPOyV7bzJHSRLOWi.wav,bonafide,hi-en,201350,mucs2021,none,clean,201350_lPOyV7bzJHSRLOWi_0054,396.0,406.0,train
D:\dfdata\raw\mucs2021\train\lPOyV7bzJHSRLOWi.wav,bonafide,hi-en,201350,mucs2021,none,clean,201350_lPOyV7bzJHSRLOWi_0055,406.0,413.0,train
D:\dfdata\raw\mucs2021\train\lPOyV7bzJHSRLOWi.wav,bonafide,hi-en,201350,mucs2021,none,clean,201350_lPOyV7bzJHSRLOWi_0056,413.0,426.0,train
D:\dfdata\raw\mucs2021\train\lPOyV7bzJHSRLOWi.wav,bonafide,hi-en,201350,mucs2021,none,clean,201350_lPOyV7bzJHSRLOWi_0057,426.0,437.0,train
D:\dfdata\raw\mucs2021\train\lPOyV7bzJHSRLOWi.wav,bonafide,hi-en,201350,mucs2021,none,clean,201350_lPOyV7bzJHSRLOWi_0058,437.0,443.0,train
D:\dfdata\raw\mucs2021\train\lPOyV7bzJHSRLOWi.wav,bonafide,hi-en,201350,mucs2021,none,clean,201350_lPOyV7bzJHSRLOWi_0059,443.0,454.0,train
D:\dfdata\raw\mucs2021\train\lPOyV7bzJHSRLOWi.wav,bonafide,hi-en,201350,mucs2021,none,clean,201350_lPOyV7bzJHSRLOWi_0060,454.0,459.0,train
D:\dfdata\raw\mucs2021\train\lPOyV7bzJHSRLOWi.wav,bonafide,hi-en,201350,mucs2021,none,clean,201350_lPOyV7bzJHSRLOWi_0061,459.0,470.0,train
D:\dfdata\raw\mucs2021\train\lPOyV7bzJHSRLOWi.wav,bonafide,hi-en,201350,mucs2021,none,clean,201350_lPOyV7bzJHSRLOWi_0062,470.0,476.0,train
D:\dfdata\raw\mucs2021\train\lPOyV7bzJHSRLOWi.wav,bonafide,hi-en,201350,mucs2021,none,clean,201350_lPOyV7bzJHSRLOWi_0063,476.0,479.0,train
D:\dfdata\raw\mucs2021\train\lPOyV7bzJHSRLOWi.wav,bonafide,hi-en,201350,mucs2021,none,clean,201350_lPOyV7bzJHSRLOWi_0064,479.0,489.0,train
D:\dfdata\raw\mucs2021\train\lPOyV7bzJHSRLOWi.wav,bonafide,hi-en,201350,mucs2021,none,clean,201350_lPOyV7bzJHSRLOWi_0065,489.0,497.0,train
D:\dfdata\raw\mucs2021\train\lPOyV7bzJHSRLOWi.wav,bonafide,hi-en,201350,mucs2021,none,clean,201350_lPOyV7bzJHSRLOWi_0066,497.0,505.0,train
D:\dfdata\raw\mucs2021\train\lPOyV7bzJHSRLOWi.wav,bonafide,hi-en,201350,mucs2021,none,clean,201350_lPOyV7bzJHSRLOWi_0067,505.0,509.0,train
D:\dfdata\raw\mucs2021\train\lPOyV7bzJHSRLOWi.wav,bonafide,hi-en,201350,mucs2021,none,clean,201350_lPOyV7bzJHSRLOWi_0068,509.0,515.0,train
D:\dfdata\raw\mucs2021\train\lPOyV7bzJHSRLOWi.wav,bonafide,hi-en,201350,mucs2021,none,clean,201350_lPOyV7bzJHSRLOWi_0069,515.0,525.0,train
D:\dfdata\raw\mucs2021\train\lPOyV7bzJHSRLOWi.wav,bonafide,hi-en,201350,mucs2021,none,clean,201350_lPOyV7bzJHSRLOWi_0070,525.0,537.0,train
D:\dfdata\raw\mucs2021\train\lPOyV7bzJHSRLOWi.wav,bonafide,hi-en,201350,mucs2021,none,clean,201350_lPOyV7bzJHSRLOWi_0071,537.0,545.0,train
D:\dfdata\raw\mucs2021\train\lPOyV7bzJHSRLOWi.wav,bonafide,hi-en,201350,mucs2021,none,clean,201350_lPOyV7bzJHSRLOWi_0072,545.0,553.0,train
D:\dfdata\raw\mucs2021\train\lPOyV7bzJHSRLOWi.wav,bonafide,hi-en,201350,mucs2021,none,clean,201350_lPOyV7bzJHSRLOWi_0073,553.0,558.0,train
D:\dfdata\raw\mucs2021\train\lPOyV7bzJHSRLOWi.wav,bonafide,hi-en,201350,mucs2021,none,clean,201350_lPOyV7bzJHSRLOWi_0074,558.0,570.0,train
D:\dfdata\raw\mucs2021\train\lPOyV7bzJHSRLOWi.wav,bonafide,hi-en,201350,mucs2021,none,clean,201350_lPOyV7bzJHSRLOWi_0075,570.0,578.0,train
D:\dfdata\raw\mucs2021\train\lPOyV7bzJHSRLOWi.wav,bonafide,hi-en,201350,mucs2021,none,clean,201350_lPOyV7bzJHSRLOWi_0076,578.0,587.0,train
D:\dfdata\raw\mucs2021\train\lPOyV7bzJHSRLOWi.wav,bonafide,hi-en,201350,mucs2021,none,clean,201350_lPOyV7bzJHSRLOWi_0077,587.0,598.0,train
D:\dfdata\raw\mucs2021\train\lPOyV7bzJHSRLOWi.wav,bonafide,hi-en,201350,mucs2021,none,clean,201350_lPOyV7bzJHSRLOWi_0078,598.0,606.0,train
D:\dfdata\raw\mucs2021\train\lPOyV7bzJHSRLOWi.wav,bonafide,hi-en,201350,mucs2021,none,clean,201350_lPOyV7bzJHSRLOWi_0079,606.0,610.0,train
D:\dfdata\raw\mucs2021\train\lPOyV7bzJHSRLOWi.wav,bonafide,hi-en,201350,mucs2021,none,clean,201350_lPOyV7bzJHSRLOWi_0080,610.0,615.0,train
D:\dfdata\raw\mucs2021\train\lPOyV7bzJHSRLOWi.wav,bonafide,hi-en,201350,mucs2021,none,clean,201350_lPOyV7bzJHSRLOWi_0081,615.0,623.0,train
D:\dfdata\raw\mucs2021\train\lPOyV7bzJHSRLOWi.wav,bonafide,hi-en,201350,mucs2021,none,clean,201350_lPOyV7bzJHSRLOWi_0082,623.0,628.0,train
D:\dfdata\raw\mucs2021\train\lPOyV7bzJHSRLOWi.wav,bonafide,hi-en,201350,mucs2021,none,clean,201350_lPOyV7bzJHSRLOWi_0083,628.0,632.0,train
D:\dfdata\raw\mucs2021\train\lPOyV7bzJHSRLOWi.wav,bonafide,hi-en,201350,mucs2021,none,clean,201350_lPOyV7bzJHSRLOWi_0084,632.0,634.0,train
D:\dfdata\raw\mucs2021\train\lPOyV7bzJHSRLOWi.wav,bonafide,hi-en,201350,mucs2021,none,clean,201350_lPOyV7bzJHSRLOWi_0085,634.0,638.0,train
D:\dfdata\raw\mucs2021\train\lPOyV7bzJHSRLOWi.wav,bonafide,hi-en,201350,mucs2021,none,clean,201350_lPOyV7bzJHSRLOWi_0086,638.0,648.0,train
D:\dfdata\raw\mucs2021\train\lPOyV7bzJHSRLOWi.wav,bonafide,hi-en,201350,mucs2021,none,clean,201350_lPOyV7bzJHSRLOWi_0087,648.0,654.0,train
D:\dfdata\raw\mucs2021\train\lPOyV7bzJHSRLOWi.wav,bonafide,hi-en,201350,mucs2021,none,clean,201350_lPOyV7bzJHSRLOWi_0088,654.0,658.0,train
D:\dfdata\raw\mucs2021\train\lPOyV7bzJHSRLOWi.wav,bonafide,hi-en,201350,mucs2021,none,clean,201350_lPOyV7bzJHSRLOWi_0089,658.0,670.25,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0000,0.0,7.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0001,7.0,16.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0002,16.0,25.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0003,25.0,34.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0004,34.0,40.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0005,40.0,42.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0006,42.0,51.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0007,51.0,72.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0008,72.0,79.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0009,79.0,90.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0010,90.0,96.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0011,96.0,113.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0012,113.0,128.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0013,128.0,130.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0014,130.0,140.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0015,140.0,145.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0016,145.0,148.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0017,148.0,150.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0018,150.0,162.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0019,162.0,175.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0020,175.0,186.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0021,186.0,191.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0022,191.0,198.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0023,198.0,209.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0024,209.0,215.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0025,215.0,221.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0026,221.0,229.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0027,229.0,232.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0028,232.0,240.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0029,240.0,247.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0030,247.0,257.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0031,257.0,266.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0032,266.0,268.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0033,268.0,272.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0034,272.0,280.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0035,280.0,303.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0036,303.0,312.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0037,312.0,319.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0038,319.0,323.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0039,323.0,326.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0040,326.0,333.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0041,333.0,339.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0042,339.0,346.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0043,346.0,355.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0044,355.0,364.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0045,364.0,368.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0046,368.0,380.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0047,380.0,392.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0048,392.0,395.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0049,395.0,401.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0050,401.0,410.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0051,410.0,415.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0052,415.0,419.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0053,419.0,424.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0054,424.0,426.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0055,426.0,433.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0056,433.0,439.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0057,439.0,445.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0058,445.0,465.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0059,465.0,475.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0060,475.0,484.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0061,484.0,486.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0062,486.0,490.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0063,490.0,494.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0064,494.0,496.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0065,496.0,502.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0066,502.0,509.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0067,509.0,517.0,train
D:\dfdata\raw\mucs2021\train\MvhFmsojaastXzq5.wav,bonafide,hi-en,342352,mucs2021,none,clean,342352_MvhFmsojaastXzq5_0068,517.0,524.5,train
D:\dfdata\raw\mucs2021\train\AdztwNlAtCku4h6b.wav,bonafide,hi-en,350956,mucs2021,none,clean,350956_AdztwNlAtCku4h6b_0000,1.0,7.0,train
D:\dfdata\raw\mucs2021\train\AdztwNlAtCku4h6b.wav,bonafide,hi-en,350956,mucs2021,none,clean,350956_AdztwNlAtCku4h6b_0001,7.0,12.0,train
D:\dfdata\raw\mucs2021\train\AdztwNlAtCku4h6b.wav,bonafide,hi-en,350956,mucs2021,none,clean,350956_AdztwNlAtCku4h6b_0002,12.0,15.0,train
D:\dfdata\raw\mucs2021\train\AdztwNlAtCku4h6b.wav,bonafide,hi-en,350956,mucs2021,none,clean,350956_AdztwNlAtCku4h6b_0003,15.0,18.0,train
D:\dfdata\raw\mucs2021\train\AdztwNlAtCku4h6b.wav,bonafide,hi-en,350956,mucs2021,none,clean,350956_AdztwNlAtCku4h6b_0004,18.0,23.0,train
D:\dfdata\raw\mucs2021\train\AdztwNlAtCku4h6b.wav,bonafide,hi-en,350956,mucs2021,none,clean,350956_AdztwNlAtCku4h6b_0005,23.0,36.0,train
D:\dfdata\raw\mucs2021\train\AdztwNlAtCku4h6b.wav,bonafide,hi-en,350956,mucs2021,none,clean,350956_AdztwNlAtCku4h6b_0006,36.0,46.0,train
D:\dfdata\raw\mucs2021\train\AdztwNlAtCku4h6b.wav,bonafide,hi-en,350956,mucs2021,none,clean,350956_AdztwNlAtCku4h6b_0007,46.0,50.0,train
D:\dfdata\raw\mucs2021\train\AdztwNlAtCku4h6b.wav,bonafide,hi-en,350956,mucs2021,none,clean,350956_AdztwNlAtCku4h6b_0008,50.0,56.0,train
D:\dfdata\raw\mucs2021\train\AdztwNlAtCku4h6b.wav,bonafide,hi-en,350956,mucs2021,none,clean,350956_AdztwNlAtCku4h6b_0009,56.0,62.0,train
D:\dfdata\raw\mucs2021\train\AdztwNlAtCku4h6b.wav,bonafide,hi-en,350956,mucs2021,none,clean,350956_AdztwNlAtCku4h6b_0010,62.0,68.0,train
D:\dfdata\raw\mucs2021\train\AdztwNlAtCku4h6b.wav,bonafide,hi-en,350956,mucs2021,none,clean,350956_AdztwNlAtCku4h6b_0011,68.0,75.0,train
D:\dfdata\raw\mucs2021\train\AdztwNlAtCku4h6b.wav,bonafide,hi-en,350956,mucs2021,none,clean,350956_AdztwNlAtCku4h6b_0012,75.0,82.0,train
D:\dfdata\raw\mucs2021\train\AdztwNlAtCku4h6b.wav,bonafide,hi-en,350956,mucs2021,none,clean,350956_AdztwNlAtCku4h6b_0013,82.0,90.0,train
D:\dfdata\raw\mucs2021\train\AdztwNlAtCku4h6b.wav,bonafide,hi-en,350956,mucs2021,none,clean,350956_AdztwNlAtCku4h6b_0014,90.0,96.0,train
D:\dfdata\raw\mucs2021\train\AdztwNlAtCku4h6b.wav,bonafide,hi-en,350956,mucs2021,none,clean,350956_AdztwNlAtCku4h6b_0015,96.0,103.0,train
D:\dfdata\raw\mucs2021\train\AdztwNlAtCku4h6b.wav,bonafide,hi-en,350956,mucs2021,none,clean,350956_AdztwNlAtCku4h6b_0016,103.0,111.0,train
D:\dfdata\raw\mucs2021\train\AdztwNlAtCku4h6b.wav,bonafide,hi-en,350956,mucs2021,none,clean,350956_AdztwNlAtCku4h6b_0017,111.0,116.0,train
D:\dfdata\raw\mucs2021\train\AdztwNlAtCku4h6b.wav,bonafide,hi-en,350956,mucs2021,none,clean,350956_AdztwNlAtCku4h6b_0018,116.0,122.0,train
D:\dfdata\raw\mucs2021\train\AdztwNlAtCku4h6b.wav,bonafide,hi-en,350956,mucs2021,none,clean,350956_AdztwNlAtCku4h6b_0019,122.0,126.0,train
D:\dfdata\raw\mucs2021\train\AdztwNlAtCku4h6b.wav,bonafide,hi-en,350956,mucs2021,none,clean,350956_AdztwNlAtCku4h6b_0020,126.0,133.0,train
D:\dfdata\raw\mucs2021\train\AdztwNlAtCku4h6b.wav,bonafide,hi-en,350956,mucs2021,none,clean,350956_AdztwNlAtCku4h6b_0021,133.0,140.0,train
D:\dfdata\raw\mucs2021\train\AdztwNlAtCku4h6b.wav,bonafide,hi-en,350956,mucs2021,none,clean,350956_AdztwNlAtCku4h6b_0022,140.0,144.0,train
D:\dfdata\raw\mucs2021\train\AdztwNlAtCku4h6b.wav,bonafide,hi-en,350956,mucs2021,none,clean,350956_AdztwNlAtCku4h6b_0023,144.0,150.0,train
D:\dfdata\raw\mucs2021\train\AdztwNlAtCku4h6b.wav,bonafide,hi-en,350956,mucs2021,none,clean,350956_AdztwNlAtCku4h6b_0024,150.0,155.0,train
D:\dfdata\raw\mucs2021\train\AdztwNlAtCku4h6b.wav,bonafide,hi-en,350956,mucs2021,none,clean,350956_AdztwNlAtCku4h6b_0025,155.0,160.0,train
D:\dfdata\raw\mucs2021\train\AdztwNlAtCku4h6b.wav,bonafide,hi-en,350956,mucs2021,none,clean,350956_AdztwNlAtCku4h6b_0026,160.0,167.0,train
D:\dfdata\raw\mucs2021\train\AdztwNlAtCku4h6b.wav,bonafide,hi-en,350956,mucs2021,none,clean,350956_AdztwNlAtCku4h6b_0027,167.0,173.0,train
D:\dfdata\raw\mucs2021\train\AdztwNlAtCku4h6b.wav,bonafide,hi-en,350956,mucs2021,none,clean,350956_AdztwNlAtCku4h6b_0028,173.0,177.0,train
D:\dfdata\raw\mucs2021\train\AdztwNlAtCku4h6b.wav,bonafide,hi-en,350956,mucs2021,none,clean,350956_AdztwNlAtCku4h6b_0029,177.0,182.0,train
D:\dfdata\raw\mucs2021\train\AdztwNlAtCku4h6b.wav,bonafide,hi-en,350956,mucs2021,none,clean,350956_AdztwNlAtCku4h6b_0030,182.0,188.0,train
D:\dfdata\raw\mucs2021\train\AdztwNlAtCku4h6b.wav,bonafide,hi-en,350956,mucs2021,none,clean,350956_AdztwNlAtCku4h6b_0031,188.0,193.0,train
D:\dfdata\raw\mucs2021\train\AdztwNlAtCku4h6b.wav,bonafide,hi-en,350956,mucs2021,none,clean,350956_AdztwNlAtCku4h6b_0032,193.0,199.0,train
D:\dfdata\raw\mucs2021\train\AdztwNlAtCku4h6b.wav,bonafide,hi-en,350956,mucs2021,none,clean,350956_AdztwNlAtCku4h6b_0033,199.0,205.0,train
D:\dfdata\raw\mucs2021\train\AdztwNlAtCku4h6b.wav,bonafide,hi-en,350956,mucs2021,none,clean,350956_AdztwNlAtCku4h6b_0034,205.0,213.0,train
D:\dfdata\raw\mucs2021\train\AdztwNlAtCku4h6b.wav,bonafide,hi-en,350956,mucs2021,none,clean,350956_AdztwNlAtCku4h6b_0035,213.0,223.0,train
D:\dfdata\raw\mucs2021\train\AdztwNlAtCku4h6b.wav,bonafide,hi-en,350956,mucs2021,none,clean,350956_AdztwNlAtCku4h6b_0036,223.0,227.0,train
D:\dfdata\raw\mucs2021\train\AdztwNlAtCku4h6b.wav,bonafide,hi-en,350956,mucs2021,none,clean,350956_AdztwNlAtCku4h6b_0037,227.0,232.0,train
D:\dfdata\raw\mucs2021\train\AdztwNlAtCku4h6b.wav,bonafide,hi-en,350956,mucs2021,none,clean,350956_AdztwNlAtCku4h6b_0038,232.0,237.0,train
D:\dfdata\raw\mucs2021\train\AdztwNlAtCku4h6b.wav,bonafide,hi-en,350956,mucs2021,none,clean,350956_AdztwNlAtCku4h6b_0039,237.0,247.0,train
D:\dfdata\raw\mucs2021\train\AdztwNlAtCku4h6b.wav,bonafide,hi-en,350956,mucs2021,none,clean,350956_AdztwNlAtCku4h6b_0040,247.0,253.0,train
D:\dfdata\raw\mucs2021\train\AdztwNlAtCku4h6b.wav,bonafide,hi-en,350956,mucs2021,none,clean,350956_AdztwNlAtCku4h6b_0041,253.0,261.0,train
D:\dfdata\raw\mucs2021\train\AdztwNlAtCku4h6b.wav,bonafide,hi-en,350956,mucs2021,none,clean,350956_AdztwNlAtCku4h6b_0042,261.0,272.0,train
D:\dfdata\raw\mucs2021\train\AdztwNlAtCku4h6b.wav,bonafide,hi-en,350956,mucs2021,none,clean,350956_AdztwNlAtCku4h6b_0043,272.0,276.0,train
